club_id,club_name,club_name_ascii,league,country,city,stadium,city_lat,city_lon,city_source_url,city_geo_source,city_match_confidence,manual_review_flag,notes,city_key,city_review_notes
c_fc_tokyo_9926cea2,FC Tokyo,FC Tokyo,J1 League,Japan,Chōfu,Ajinomoto Stadium,35.65924,139.54837,https://www.geonames.org/1864518,geonames_searchJSON,high,False,,japan__chofu__e754d8dd,GeoNames name_equals match; selected 'Chōfu'; admin '東京都'; feature PPLA2; population 242614; 2.0 km from trusted local centroid; top-vs-next score margin 184.2; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_fc_twente_dfc20881,FC Twente,FC Twente,Eredivisie,Netherlands,Enschede,De Grolsch Veste,52.21833,6.89583,https://www.geonames.org/2756071,geonames_searchJSON,high,False,,netherlands__enschede__463c3b9b,GeoNames name_equals match; selected 'Enschede'; admin 'Overijssel'; feature PPL; population 153655; 4.5 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_fc_utrecht_8e99a4a6,FC Utrecht,FC Utrecht,Eredivisie,Netherlands,Utrecht,Stadion Galgenwaard,52.09083,5.12222,https://www.geonames.org/2745912,geonames_searchJSON,high,False,,netherlands__utrecht__9da54053,GeoNames name_equals match; selected 'Utrecht'; admin 'Utrecht'; feature PPLA; population 376435; 2.1 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_fcsb_dbba85ac,FCSB,FCSB,Liga I,Romania,Bucharest,Arena Națională,44.43225,26.10626,https://www.geonames.org/683506,geonames_searchJSON,high,False,,romania__bucharest__2749977c,GeoNames name_equals match; selected 'Bucharest'; admin 'București'; feature PPLC; population 1877155; 3.7 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_fcv_dender_decd464d,FCV Dender,FCV Dender,Belgian Pro League,Belgium,Denderleeuw,Florent Beeckmanstadion,50.88506,4.07601,https://www.geonames.org/2799647,geonames_searchJSON,high,False,Merged aliases/source variants: FCV Dender; Dender.,belgium__denderleeuw__2661c298,GeoNames name_equals match; selected 'Denderleeuw'; admin 'Vlaanderen'; feature PPL; population 16969; 0.4 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_fenerbahce_58b3ec74,Fenerbahçe S.K.,Fenerbahce S.K.,Süper Lig,Turkey,Kadıköy,Şükrü Saracoğlu Stadium,40.97882,29.08268,https://www.geonames.org/744906,geonames_searchJSON,medium,False,,turkey__kadkoy__1aadf114,GeoNames name_equals match; selected 'Kadıköy'; admin 'İstanbul'; feature PPL; 4.0 km from trusted local centroid; top-vs-next score margin 9.7; spot-check recommended before promoting to final club coordinates; HTTP fallback was used because the GeoNames HTTPS certificate failed verification. NOTE: Verified.
c_ferencvaros_b07d0cdc,Ferencvárosi TC,Ferencvarosi TC,Nemzeti Bajnokság I,Hungary,Budapest,Ferencváros Stadion,47.49835,19.04045,https://www.geonames.org/3054643,geonames_searchJSON,high,False,,hungary__budapest__7a50af4f,GeoNames name_equals match; selected 'Budapest'; admin 'Budapest'; feature PPLC; population 1741041; 4.9 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_feyenoord_c7797bfb,Feyenoord,Feyenoord,Eredivisie,Netherlands,Rotterdam,De Kuip,51.9225,4.47917,https://www.geonames.org/2747891,geonames_searchJSON,high,False,Merged aliases/source variants: Feyenoord; Feyenoord Rotterdam.,netherlands__rotterdam__aef1773f,GeoNames name_equals match; selected 'Rotterdam'; admin 'Zuid-Holland'; feature PPL; population 868135; 1.8 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_fiorentina_69ff41f4,ACF Fiorentina,ACF Fiorentina,Serie A,Italy,Florence,Stadio Artemio Franchi,43.77925,11.24626,https://www.geonames.org/3176959,geonames_searchJSON,high,False,,italy__florence__4b309cb8,GeoNames name_equals match; selected 'Florence'; admin 'Toscana'; feature PPLA; population 367150; 2.9 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_flamengo_503b2587,CR Flamengo,CR Flamengo,Campeonato Brasileiro Série A,Brazil,Rio de Janeiro,Maracanã Stadium,-22.90642,-43.18223,https://www.geonames.org/3451190,geonames_searchJSON,high,False,,brazil__rio-de-janeiro__461176f5,GeoNames name_equals match; selected 'Rio de Janeiro'; admin 'Rio de Janeiro'; feature PPLA; population 6747815; 6.5 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_fluminense_86723454,Fluminense FC,Fluminense FC,Campeonato Brasileiro Série A,Brazil,Rio de Janeiro,Maracanã Stadium,-22.90642,-43.18223,https://www.geonames.org/3451190,geonames_searchJSON,high,False,,brazil__rio-de-janeiro__461176f5,GeoNames name_equals match; selected 'Rio de Janeiro'; admin 'Rio de Janeiro'; feature PPLA; population 6747815; 6.5 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_foolad_1a4bede8,Foolad F.C.,Foolad F.C.,Persian Gulf Pro League,Iran,Ahvaz,Foolad Arena,31.31901,48.6842,https://www.geonames.org/144448,geonames_searchJSON,high,False,,iran__ahvaz__0e383019,GeoNames name_equals match; selected 'Ahvaz'; admin 'خوزستان'; feature PPLA; population 841145; 1.4 km from trusted local centroid; top-vs-next score margin 221.8; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_fortuna_dusseldorf_78ca4c52,Fortuna Düsseldorf,Fortuna Dusseldorf,3. Liga,Germany,Düsseldorf,Merkur Spiel-Arena,51.22172,6.77616,https://www.geonames.org/2934246,geonames_searchJSON,high,False,,germany__dusseldorf__b1a848f9,GeoNames name_equals match; selected 'Düsseldorf'; admin 'Nordrhein-Westfalen'; feature PPLA; population 620523; 5.3 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_frosinone_ffb745d6,Frosinone,Frosinone,Serie B,Italy,Frosinone,Benito Stirpe Stadium,41.63976,13.34109,https://www.geonames.org/3176515,geonames_searchJSON,high,False,,italy__frosinone__2f90915e,GeoNames name_equals match; selected 'Frosinone'; admin 'Lazio'; feature PPLA2; population 44505; 1.7 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_fulham_385c468e,Fulham F.C.,Fulham F.C.,Premier League,England,London,Craven Cottage,51.50853,-0.12574,https://www.geonames.org/2643743,geonames_searchJSON,high,False,,england__london__a0c2be3a,GeoNames name_equals match; selected 'London'; admin 'England'; feature PPLC; population 8961989; 3.2 km from trusted local centroid; top-vs-next score margin 95.3; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_galatasaray_8f5e15dc,Galatasaray S.K.,Galatasaray S.K.,Süper Lig,Turkey,Sarıyer,Rams Park,41.16667,29.05,https://www.geonames.org/740006,geonames_searchJSON,high,False,,turkey__saryer__02dee218,GeoNames name_equals match; selected 'Sarıyer'; admin 'İstanbul'; feature PPL; 8.6 km from trusted local centroid; top-vs-next score margin 45.0; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_gangwon_fc_a8495ff5,Gangwon FC,Gangwon FC,K League 1,South Korea,Gangneung,Gangneung Stadium,37.75266,128.87239,https://www.geonames.org/1843137,geonames_searchJSON,high,False,,south-korea__gangneung__25ff1be0,GeoNames name_equals match; selected 'Gangneung'; admin '강원도'; feature PPLA3; population 208161; 3.2 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_gaziantep_36de22a4,Gaziantep F.K.,Gaziantep F.K.,Süper Lig,Turkey,Gaziantep,Gaziantep Stadium,37.05944,37.3825,https://www.geonames.org/314830,geonames_searchJSON,high,False,league corrected from erroneous 'dissolution' to Süper Lig on 2026-07-13; the dissolution note belonged to Mazatlán F.C. (see club_triage_manual_checks.md),turkey__gaziantep__147a5f50,GeoNames name_equals match; selected 'Gaziantep'; admin 'Gaziantep'; feature PPLA; population 2130432; 1.0 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_genclerbirligi_22e3fae3,Gençlerbirliği S.K.,Genclerbirligi S.K.,Süper Lig,Turkey,Etimesgut,Eryaman Stadium,39.95328,32.63285,https://www.geonames.org/315155,geonames_searchJSON,high,False,,turkey__etimesgut__5c072100,GeoNames name_equals match; selected 'Etimesgut'; admin 'Ankara'; feature PPLA2; 3.4 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_genk_8993c379,KRC Genk,KRC Genk,Belgian Pro League,Belgium,Genk,Cegeka Arena,50.965,5.50082,https://www.geonames.org/2797670,geonames_searchJSON,high,False,,belgium__genk__27fe367c,GeoNames name_equals match; selected 'Genk'; admin 'Vlaanderen'; feature PPL; population 63666; 5.0 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_genoa_8456931a,Genoa,Genoa,Serie A,Italy,Genoa,Stadio Luigi Ferraris,44.40478,8.94439,https://www.geonames.org/3176219,geonames_searchJSON,high,False,,italy__genoa__7ed42ab8,GeoNames name_equals match; selected 'Genoa'; admin 'Liguria'; feature PPLA; population 580097; 1.4 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_gent_2f000c7f,Gent,Gent,Belgian Pro League,Belgium,Ghent,Jules Ottenstadion,51.05,3.71667,https://www.geonames.org/2797656,geonames_searchJSON,low,False,,belgium__ghent__71d06c23,GeoNames name_equals match; selected 'Gent'; admin 'Vlaanderen'; feature PPL; population 265086; 4.0 km from trusted local centroid; spot-check recommended before promoting to final club coordinates; HTTP fallback was used because the GeoNames HTTPS certificate failed verification. NOTE: Verified.
c_gil_vicente_4e74984b,Gil Vicente,Gil Vicente,Liga Portugal,Portugal,Barcelos,Estádio Cidade de Barcelos,41.53174,-8.61843,https://www.geonames.org/2742416,geonames_searchJSON,low,False,,portugal__barcelos__6fe0860a,"Manual city correction retained for Barcelos, Portugal."
c_girona_2b73c591,Girona,Girona,La Liga,Spain,Girona,Montilivi Stadium,41.98311,2.82493,https://www.geonames.org/3121456,geonames_searchJSON,high,False,,spain__girona__99fcaed7,GeoNames name_equals match; selected 'Girona'; admin 'Cataluña'; feature PPLA2; population 100266; 2.4 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_granada_4af55cd4,Granada CF,Granada CF,Segunda División,Spain,Granada,Nuevo Estadio de Los Cármenes,37.18817,-3.60667,https://www.geonames.org/2517117,geonames_searchJSON,high,False,,spain__granada__a2fd077f,GeoNames name_equals match; selected 'Granada'; admin 'Andalucía'; feature PPLA2; population 233532; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_grazer_ak_845301c1,Grazer AK,Grazer AK,Austrian Football Bundesliga,Austria,Graz,Liebenauer Stadium,47.06733,15.44197,https://www.geonames.org/2778067,geonames_searchJSON,high,False,,austria__liebenau__2347f39f,GeoNames name_equals match; selected 'Liebenau'; admin 'Steiermark'; feature PPLX; population 14447; 1.7 km from trusted local centroid; top-vs-next score margin 46.6; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_gremio_c49f51d7,Grêmio FBPA,Gremio FBPA,Campeonato Brasileiro Série A,Brazil,Porto Alegre,Arena do Grêmio,-30.03283,-51.23019,https://www.geonames.org/3452925,geonames_searchJSON,high,False,,brazil__porto-alegre__1598d89e,GeoNames name_equals match; selected 'Porto Alegre'; admin 'Rio Grande do Sul'; feature PPLA; population 1488252; 2.1 km from trusted local centroid; top-vs-next score margin 102.0; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_gyori_eto_4f17868c,Győr ETO FC,Gyori ETO FC,Nemzeti Bajnokság I,Hungary,Győr,ETO Park,47.68333,17.63512,https://www.geonames.org/3052009,geonames_searchJSON,high,False,,hungary__gyor__b940c759,GeoNames name_equals match; selected 'Győr'; admin 'Győr-Moson-Sopron megye'; feature PPLA; population 129301; 2.6 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_hajduk_split_903c0454,Hajduk Split,Hajduk Split,Croatian Football League,Croatia,Split,Stadion Poljud,43.50891,16.43915,https://www.geonames.org/3190261,geonames_searchJSON,high,False,,croatia__split__505fd585,GeoNames name_equals match; selected 'Split'; admin 'Splitsko-dalmatinska'; feature PPLA; population 149830; 1.3 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_hamburger_sv_bc4db90c,Hamburger SV,Hamburger SV,Bundesliga,Germany,Hamburg,Volksparkstadion,53.55073,9.99302,https://www.geonames.org/2911298,geonames_searchJSON,high,False,"Step 5 manual correction: raw/source variants 'Hamburg' and 'Hamburg SV' collapsed into Hamburger SV; Sander Tangvik, Miro Muheim, and Luka Vuskovic all mapped here.",germany__hamburg__47ca2dd1,GeoNames name_equals match; selected 'Hamburg'; admin 'Hamburg'; feature PPLA; population 1845229; 7.4 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_hannover_96_f304aed3,Hannover 96,Hannover 96,Bundesliga,Germany,Hanover,Niedersachsenstadion,52.37052,9.73322,https://www.geonames.org/2910831,geonames_searchJSON,low,False,,germany__hanover__22a6f26e,GeoNames name_equals match; selected 'Hannover'; admin 'Niedersachsen'; feature PPLA; population 515140; 1.2 km from trusted local centroid; spot-check recommended before promoting to final club coordinates; HTTP fallback was used because the GeoNames HTTPS certificate failed verification. NOTE: Verified.
c_hearts_422d35b1,Heart of Midlothian F.C.,Heart of Midlothian F.C.,Scottish Premiership,Scotland,Edinburgh,Tynecastle Park,55.95206,-3.19648,https://www.geonames.org/2650225,geonames_searchJSON,high,False,Step 5 manual review canonical rename from 'Hearts' to 'Heart of Midlothian F.C.'. Heart of Midlothian duplicate fixed,scotland__edinburgh__3400bd0f,GeoNames name_equals match; selected 'Edinburgh'; admin 'Scotland'; feature PPLA; population 514990; 0.2 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_heracles_almelo_e3b803be,Heracles Almelo,Heracles Almelo,Eredivisie,Netherlands,Almelo,Asito Stadion,52.35667,6.6625,https://www.geonames.org/2759887,geonames_searchJSON,high,False,,netherlands__almelo__1e93ed32,GeoNames name_equals match; selected 'Almelo'; admin 'Overijssel'; feature PPL; population 72725; 2.2 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_hibernian_8382e8fd,Hibernian F.C.,Hibernian F.C.,Scottish Premiership,Scotland,Edinburgh,Easter Road,55.95206,-3.19648,https://www.geonames.org/2650225,geonames_searchJSON,high,False,,scotland__edinburgh__3400bd0f,GeoNames name_equals match; selected 'Edinburgh'; admin 'Scotland'; feature PPLA; population 514990; 0.2 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_holstein_kiel_1496d34f,Holstein Kiel,Holstein Kiel,2. Bundesliga,Germany,Kiel,Holstein-Stadion,54.32133,10.13489,https://www.geonames.org/2891122,geonames_searchJSON,high,False,,germany__kiel__7a87a6cb,GeoNames name_equals match; selected 'Kiel'; admin 'Schleswig-Holstein'; feature PPLA; population 246601; 3.2 km from trusted local centroid; top-vs-next score margin 206.6; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
