club_id,club_name,club_name_ascii,league,country,city,stadium,wikipedia_url,wikidata_url,match_status,review_status,player_count,current_club_lat,current_club_lon,wikipedia_page_title,search_query_stadium,search_query_club,geonames_city_query,resolution_priority,wikipedia_lat,wikipedia_lon,wikipedia_source_url,overpass_lat,overpass_lon,overpass_source_url,geonames_lat,geonames_lon,geonames_source_url,recommended_lat,recommended_lon,recommended_source,recommended_source_url,recommended_coordinate_basis,conflict_distance_km,resolver_status,official_source_fallback_needed,manual_review_reason
c_eintracht_braunschweig_c967ead8,Eintracht Braunschweig,Eintracht Braunschweig,2. Bundesliga,Germany,Braunschweig,Eintracht-Stadion,https://en.wikipedia.org/wiki/Eintracht_Braunschweig,https://www.wikidata.org/wiki/Q154053,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,1,52.29,10.521389,Eintracht Braunschweig,"Eintracht-Stadion, Braunschweig, Germany","Eintracht Braunschweig, Braunschweig, Germany","Braunschweig, Germany",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Braunschweig&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_eintracht_frankfurt_52e79065,Eintracht Frankfurt,Eintracht Frankfurt,Bundesliga,Germany,Frankfurt,Waldstadion,https://en.wikipedia.org/wiki/Eintracht_Frankfurt,https://www.wikidata.org/wiki/Q38245,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,8,50.068611,8.645278,Eintracht Frankfurt,"Waldstadion, Frankfurt, Germany","Eintracht Frankfurt, Frankfurt, Germany","Frankfurt, Germany",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Frankfurt&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_espanyol_b65db3d8,Espanyol,Espanyol,La Liga,Spain,Cornell de Llobregat,RCDE Stadium,https://en.wikipedia.org/wiki/RCD_Espanyol_B,https://www.wikidata.org/wiki/Q32537,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,1,41.426696,2.213064,RCD Espanyol B,"RCDE Stadium, Cornell de Llobregat, Spain","Espanyol, Cornell de Llobregat, Spain","Cornell de Llobregat, Spain",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Cornell%C2%88+de+Llobregat&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_esteghlal_e23c4940,Esteghlal,Esteghlal,Persian Gulf Pro League,Iran,Tehran,Azadi Stadium,https://en.wikipedia.org/wiki/Esteghlal_F.C.,https://www.wikidata.org/wiki/Q455971,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,6,35.724417,51.275528,Esteghlal F.C.,"Azadi Stadium, Tehran, Iran","Esteghlal, Tehran, Iran","Tehran, Iran",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Tehran&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_estudiantes_de_la_plata_9139330d,Estudiantes de La Plata,Estudiantes de La Plata,Primera Divisin de Argentina,Argentina,La Plata,Estadio Jorge Luis Hirschi,https://en.wikipedia.org/wiki/Estudiantes_de_La_Plata,https://www.wikidata.org/wiki/Q214940,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,1,-34.912,-57.9389,Estudiantes de La Plata,"Estadio Jorge Luis Hirschi, La Plata, Argentina","Estudiantes de La Plata, La Plata, Argentina","La Plata, Argentina",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=La+Plata&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_fc_augsburg_ae582369,FC Augsburg,FC Augsburg,Bundesliga,Germany,Augsburg,WWK Arena,https://en.wikipedia.org/wiki/FC_Augsburg,https://www.wikidata.org/wiki/Q15755,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,4,48.3233205,10.8859261,FC Augsburg,"WWK Arena, Augsburg, Germany","FC Augsburg, Augsburg, Germany","Augsburg, Germany",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: 504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3B%0A%28%0A++nwr%5B%22name%22%3D%22WWK+Arena+Augsburg+Germany%22%5D%3B%0A++nwr%5B%22name%22~%22WWK+Arena+Augsburg+Germany%22%2C+i%5D%5B%22leisure%22%3D%22stadium%22%5D%3B%0A++nwr%5B%22name%22~%22WWK+Arena+Augsburg+Germany%22%2C+i%5D%5B%22building%22%3D%22stadium%22%5D%3B%0A++nwr%5B%22name%22~%22WWK+Arena+Augsburg+Germany%22%2C+i%5D%5B%22sport%22%3D%22soccer%22%5D%3B%0A%29%3B%0Aout+center+3%3B; GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Augsburg&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_barcelona_cb30c55c,FC Barcelona,FC Barcelona,La Liga,Spain,Barcelona,Camp Nou,https://en.wikipedia.org/wiki/FC_Barcelona,https://www.wikidata.org/wiki/Q7156,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,13,41.38083333,2.122777777,FC Barcelona,"Camp Nou, Barcelona, Spain","FC Barcelona, Barcelona, Spain","Barcelona, Spain",manual_triage_followup,41.38088889,2.12283333,https://en.wikipedia.org/wiki/FC_Barcelona,,,,,,,41.38088889,2.12283333,wikipedia_page_coordinates,https://en.wikipedia.org/wiki/FC_Barcelona,wikipedia_page,,resolved,FALSE,"GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Barcelona&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_fc_cincinnati_d3ccf1dd,FC Cincinnati,FC Cincinnati,Major League Soccer,United States,Cincinnati,TQL Stadium,https://en.wikipedia.org/wiki/FC_Cincinnati,https://www.wikidata.org/wiki/Q20855983,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,1,39.11138889,-84.52222222,FC Cincinnati,"TQL Stadium, Cincinnati, United States","FC Cincinnati, Cincinnati, United States","Cincinnati, United States",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Cincinnati&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_fc_midtjylland_2f4e39b9,FC Midtjylland,FC Midtjylland,Danish Superliga,Denmark,Herning,MCH Arena,https://en.wikipedia.org/wiki/FC_Midtjylland,https://www.wikidata.org/wiki/Q618520,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,4,56.11666667,8.95166667,FC Midtjylland,"MCH Arena, Herning, Denmark","FC Midtjylland, Herning, Denmark","Herning, Denmark",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Herning&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_fc_nordsjlland_ae9978cb,FC Nordsj¾lland,FC Nordsjaelland,Danish Superliga,Denmark,Farum,Right to Dream Park,https://en.wikipedia.org/wiki/FC_Nordsj%C3%A6lland,https://www.wikidata.org/wiki/Q210025,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,1,55.815847,12.353289,FC Nordsjælland,"Right to Dream Park, Farum, Denmark","FC Nordsj¾lland, Farum, Denmark","Farum, Denmark",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Farum&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_fc_tokyo_9926cea2,FC Tokyo,FC Tokyo,J1 League,Japan,Ch_fu,Ajinomoto Stadium,https://en.wikipedia.org/wiki/FC_Tokyo,https://www.wikidata.org/wiki/Q856619,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,2,35.664278,139.527139,FC Tokyo,"Ajinomoto Stadium, Ch_fu, Japan","FC Tokyo, Ch_fu, Japan","Ch_fu, Japan",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Ch_fu&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_fc_twente_dfc20881,FC Twente,FC Twente,Eredivisie,Netherlands,Enschede,De Grolsch Veste,https://en.wikipedia.org/wiki/FC_Twente,https://www.wikidata.org/wiki/Q19603,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,1,52.23666667,6.8375,FC Twente,"De Grolsch Veste, Enschede, Netherlands","FC Twente, Enschede, Netherlands","Enschede, Netherlands",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Enschede&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_fc_utrecht_8e99a4a6,FC Utrecht,FC Utrecht,Eredivisie,Netherlands,Utrecht,Stadion Galgenwaard,https://en.wikipedia.org/wiki/FC_Utrecht,https://www.wikidata.org/wiki/Q24680,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,1,52.07833333,5.145833333,FC Utrecht,"Stadion Galgenwaard, Utrecht, Netherlands","FC Utrecht, Utrecht, Netherlands","Utrecht, Netherlands",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Utrecht&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_fenerbahce_58b3ec74,Fenerbahce,Fenerbahce,Sper Lig,Turkey,Kadõky,_kr Saraco_lu Stadium,https://en.wikipedia.org/wiki/Fenerbah%C3%A7e_S.K._(football),https://www.wikidata.org/wiki/Q6601875,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,10,40.9875,29.03666667,Fenerbahçe S.K. (football),"_kr Saraco_lu Stadium, Kadõky, Turkey","Fenerbahce, Kadõky, Turkey","Kadõky, Turkey",manual_triage_followup,40.987778,29.036944,https://en.wikipedia.org/wiki/Fenerbahçe_S.K._(football),,,,,,,40.987778,29.036944,wikipedia_page_coordinates,https://en.wikipedia.org/wiki/Fenerbahçe_S.K._(football),wikipedia_page,,resolved,FALSE,"Overpass error: 504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3B%0A%28%0A++nwr%5B%22name%22%3D%22_%C2%9Fkr%C2%9F+Saraco_lu+Stadium+Kad%C3%B5k%C2%9Ay+Turkey%22%5D%3B%0A++nwr%5B%22name%22~%22_%C2%9Fkr%C2%9F+Saraco_lu+Stadium+Kad%C3%B5k%C2%9Ay+Turkey%22%2C+i%5D%5B%22leisure%22%3D%22stadium%22%5D%3B%0A++nwr%5B%22name%22~%22_%C2%9Fkr%C2%9F+Saraco_lu+Stadium+Kad%C3%B5k%C2%9Ay+Turkey%22%2C+i%5D%5B%22building%22%3D%22stadium%22%5D%3B%0A++nwr%5B%22name%22~%22_%C2%9Fkr%C2%9F+Saraco_lu+Stadium+Kad%C3%B5k%C2%9Ay+Turkey%22%2C+i%5D%5B%22sport%22%3D%22soccer%22%5D%3B%0A%29%3B%0Aout+center+3%3B; GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Kad%C3%B5k%C2%9Ay&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_ferencvaros_b07d0cdc,Ferencvros,Ferencvaros,Nemzeti Bajnoksg I,Hungary,Budapest,Ferencvros Stadion,https://en.wikipedia.org/wiki/Ferencv%C3%A1rosi_TC,https://www.wikidata.org/wiki/Q208396,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,1,47.47527778,19.09611111,Ferencvárosi TC,"Ferencvros Stadion, Budapest, Hungary","Ferencvros, Budapest, Hungary","Budapest, Hungary",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Budapest&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_fiorentina_69ff41f4,Fiorentina,Fiorentina,Serie A,Italy,Florence,Stadio Artemio Franchi,https://en.wikipedia.org/wiki/ACF_Fiorentina,https://www.wikidata.org/wiki/Q2052,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,1,43.780822,11.282258,ACF Fiorentina,"Stadio Artemio Franchi, Florence, Italy","Fiorentina, Florence, Italy","Florence, Italy",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Florence&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_flamengo_503b2587,Flamengo,Flamengo,Campeonato Brasileiro Srie A,Brazil,Rio de Janeiro,Maracan Stadium,https://en.wikipedia.org/wiki/CR_Flamengo,https://www.wikidata.org/wiki/Q17479,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,9,-22.91216667,-43.23016389,CR Flamengo,"Maracan Stadium, Rio de Janeiro, Brazil","Flamengo, Rio de Janeiro, Brazil","Rio de Janeiro, Brazil",manual_triage_followup,-22.91222222,-43.23027778,https://en.wikipedia.org/wiki/CR_Flamengo,,,,,,,-22.91222222,-43.23027778,wikipedia_page_coordinates,https://en.wikipedia.org/wiki/CR_Flamengo,wikipedia_page,,resolved,FALSE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Rio+de+Janeiro&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_fluminense_86723454,Fluminense,Fluminense,Campeonato Brasileiro Srie A,Brazil,Rio de Janeiro,Maracan Stadium,https://en.wikipedia.org/wiki/Fluminense_FC,https://www.wikidata.org/wiki/Q80987,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,1,-22.91216667,-43.23016389,Fluminense FC,"Maracan Stadium, Rio de Janeiro, Brazil","Fluminense, Rio de Janeiro, Brazil","Rio de Janeiro, Brazil",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Rio+de+Janeiro&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_foolad_1a4bede8,Foolad,Foolad,Persian Gulf Pro League,Iran,Ahvaz,Foolad Arena,https://en.wikipedia.org/wiki/Foolad_F.C.,https://www.wikidata.org/wiki/Q862851,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,2,31.320278,48.669167,Foolad F.C.,"Foolad Arena, Ahvaz, Iran","Foolad, Ahvaz, Iran","Ahvaz, Iran",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Ahvaz&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_fortuna_dusseldorf_78ca4c52,Fortuna Dsseldorf,Fortuna Dusseldorf,3. Liga,Germany,Dsseldorf,Merkur Spiel-Arena,https://en.wikipedia.org/wiki/Fortuna_D%C3%BCsseldorf,https://www.wikidata.org/wiki/Q151747,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,1,51.261539,6.733083,Fortuna Düsseldorf,"Merkur Spiel-Arena, Dsseldorf, Germany","Fortuna Dsseldorf, Dsseldorf, Germany","Dsseldorf, Germany",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=D%C2%9Fsseldorf&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_galatasaray_8f5e15dc,Galatasaray,Galatasaray,Sper Lig,Turkey,Sarõyer,Rams Park,https://en.wikipedia.org/wiki/Galatasaray_S.K._(football),https://www.wikidata.org/wiki/Q495299,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,11,41.10338889,28.991,Galatasaray S.K. (football),"Rams Park, Sarõyer, Turkey","Galatasaray, Sarõyer, Turkey","Sarõyer, Turkey",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Sar%C3%B5yer&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_gaziantep_36de22a4,Gaziantep,Gaziantep,dissolution,Turkey,Gaziantep,Gaziantep Stadium,https://en.wikipedia.org/wiki/Gaziantepspor,https://www.wikidata.org/wiki/Q285722,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,1,37.067572,37.377592,Gaziantepspor,"Gaziantep Stadium, Gaziantep, Turkey","Gaziantep, Gaziantep, Turkey","Gaziantep, Turkey",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Gaziantep&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
