club_id,club_name,club_name_ascii,qid,search_query,search_rank,search_label,search_description,wikidata_id,detail_status,wikidata_url,wikidata_label,wikidata_description,instance_of,country,league,stadium_wikidata_id,stadium,city,stadium_lat,stadium_lon,club_lat,club_lon,wikipedia_url,candidate_score
c_al_shorta_03f6bef7,Al-Shorta SC,Al-Shorta SC,Q117996,Al-Shorta,1,Al-Shorta Baghdad,Iraqi sports club,Q117996,ok,https://www.wikidata.org/wiki/Q117996,Al-Shorta Baghdad,Iraqi sports club,association football club,Iraq,Iraq Stars League,Q285983,Al-Shaab Stadium,Baghdad,33.324906,44.435438,,,https://en.wikipedia.org/wiki/Al-Shorta_SC,100
c_al_shorta_03f6bef7,Al-Shorta SC,Al-Shorta SC,Q123398631,Al-Shorta SC,2,Al-Shorta SC,basketball section of Al-Shorta Sports Club,Q123398631,ok,https://www.wikidata.org/wiki/Q123398631,Al-Shorta SC,basketball section of Al-Shorta Sports Club,basketball team,Iraq,,,,,,,,,https://en.wikipedia.org/wiki/Al-Shorta_SC_(basketball),96
c_al_shorta_03f6bef7,Al-Shorta SC,Al-Shorta SC,Q136756514,Al-Shorta,3,Al-Shorta Stadium,"football stadium in Baghdad, Iraq",Q136756514,ok,https://www.wikidata.org/wiki/Q136756514,Al-Shorta Stadium,"football stadium in Baghdad, Iraq",association football venue,Iraq,,,,,,,33.339444444,44.435555555,https://en.wikipedia.org/wiki/Al-Shorta_Stadium,75
c_al_shorta_03f6bef7,Al-Shorta SC,Al-Shorta SC,Q27790486,Al-Shorta,8,Al-Shorta,Wikimedia disambiguation page,Q27790486,ok,https://www.wikidata.org/wiki/Q27790486,Al-Shorta,Wikimedia disambiguation page,Wikimedia disambiguation page,,,,,,,,,,https://en.wikipedia.org/wiki/Al-Shorta_(disambiguation),75
c_al_shorta_03f6bef7,Al-Shorta SC,Al-Shorta SC,Q113455479,Al-Shorta,7,Al-Shorta,,Q113455479,ok,https://www.wikidata.org/wiki/Q113455479,Q113455479,,sports club,,,,,,,,,,,73
c_al_shorta_03f6bef7,Al-Shorta SC,Al-Shorta SC,Q3180979,Al-Shorta,5,Al Shorta Stadium,Stadium in Iraq,Q3180979,ok,https://www.wikidata.org/wiki/Q3180979,Al Shorta Stadium,Stadium in Iraq,stadium,Iraq,,,,,,,33.339617,44.435502,https://en.wikipedia.org/wiki/Al-Shorta_Stadium_(1990),46
c_al_shorta_03f6bef7,Al-Shorta SC,Al-Shorta SC,Q25238501,Al-Shorta,6,Al Shorta in continental club competitions,Wikimedia list article,Q25238501,ok,https://www.wikidata.org/wiki/Q25238501,Al Shorta in continental club competitions,Wikimedia list article,Wikimedia list article,,,,,,,,,,https://en.wikipedia.org/wiki/Al-Shorta_SC_in_continental_club_competitions,25
c_al_talaba_856167fb,Al-Talaba,Al-Talaba,Q310830,Al-Talaba,1,Talaba SC,association football club,Q310830,ok,https://www.wikidata.org/wiki/Q310830,Talaba SC,association football club,association football club,Iraq,Iraq Stars League,Q2649596,Al Talaba Stadium,Baghdad,33.386796,44.392694,,,https://en.wikipedia.org/wiki/Al-Talaba_SC,100
c_al_talaba_856167fb,Al-Talaba,Al-Talaba,Q2649596,Al-Talaba,2,Al Talaba Stadium,"multi-use stadium in Baghdad, Iraq",Q2649596,ok,https://www.wikidata.org/wiki/Q2649596,Al Talaba Stadium,"multi-use stadium in Baghdad, Iraq",stadium,Iraq,,,,,,,33.386796,44.392694,,44
c_al_talaba_856167fb,Al-Talaba,Al-Talaba,Q137807780,Al-Talaba,3,Al Talaba Mosque,"mosque in Guemar, Guemar District, El Oued Province, Algeria",Q137807780,ok,https://www.wikidata.org/wiki/Q137807780,Al Talaba Mosque,"mosque in Guemar, Guemar District, El Oued Province, Algeria",mosque,Algeria,,,,,,,33.4898219,6.8015051,,24
c_al_ula_28613b64,Al Ula,Al Ula,Q12247500,Al Ula,9,Al-Ula Club,Saudi FC football,Q12247500,ok,https://www.wikidata.org/wiki/Q12247500,Al-Ula Club,Saudi FC football,association football club,Saudi Arabia,,,,,,,,,https://en.wikipedia.org/wiki/Al-Ula_FC,100
c_al_ula_28613b64,Al Ula,Al Ula,Q27242,Al Ula,1,Al-Ula,city in Saudi Arabia,Q27242,ok,https://www.wikidata.org/wiki/Q27242,Al-Ula,city in Saudi Arabia,city,Saudi Arabia,,,,,,,26.6082971,37.922708,https://en.wikipedia.org/wiki/Al-Ula,69
c_al_ula_28613b64,Al Ula,Al Ula,Q26201115,Al Ula,2,Al-Ula,human settlement in Oman,Q26201115,ok,https://www.wikidata.org/wiki/Q26201115,Al-Ula,human settlement in Oman,human settlement,Oman,,,,,,,,,,56
c_al_ula_28613b64,Al Ula,Al Ula,Q107492741,Al Ula,6,al-ūlāʿẗ,novel by Hanna Mina,Q107492741,ok,https://www.wikidata.org/wiki/Q107492741,al-ūlāʿẗ,novel by Hanna Mina,literary work,,,,,,,,,,,41
c_al_ula_28613b64,Al Ula,Al Ula,Q4705036,Al Ula,10,Al `Ulayin,human settlement in Saudi Arabia,Q4705036,ok,https://www.wikidata.org/wiki/Q4705036,Al `Ulayin,human settlement in Saudi Arabia,human settlement,Saudi Arabia,,,,,,,17.15,43.1708,https://en.wikipedia.org/wiki/Al-%CA%BDUlayin,28
c_al_ula_28613b64,Al Ula,Al Ula,Q109590552,Al Ula,4,al-Ūlá lil-Nashr wa-al-Tawzīʻ,,Q109590552,ok,https://www.wikidata.org/wiki/Q109590552,al-Ūlá lil-Nashr wa-al-Tawzīʻ,,publishing house,Syria,,,,,,,,,,20
c_al_ula_28613b64,Al Ula,Al Ula,Q112684580,Al Ula,3,al-ūlāīāt al-mtḥdẗ wālmšrq al-ʿrbī,,Q112684580,ok,https://www.wikidata.org/wiki/Q112684580,al-ūlāīāt al-mtḥdẗ wālmšrq al-ʿrbī,,"version, edition or translation",,,,,,,,,,,19
c_al_ula_28613b64,Al Ula,Al Ula,Q29513737,Al Ula,8,Al-Ula Old Town,"place in Al Madinah, Saudi Arabia",Q29513737,ok,https://www.wikidata.org/wiki/Q29513737,Al-Ula Old Town,"place in Al Madinah, Saudi Arabia",archaeological site,Saudi Arabia,,,,,,,26.61666667,37.91666667,"https://en.wikipedia.org/wiki/Old_Town,_Al-Ula",18
c_al_ula_28613b64,Al Ula,Al Ula,Q66291717,Al Ula,5,Al-Ula Station,former train station in Saudi Arabia,Q66291717,ok,https://www.wikidata.org/wiki/Q66291717,Al-Ula Station,former train station in Saudi Arabia,railway station,Saudi Arabia,,,,,,,26.603475578,37.939950671,,17
c_al_ula_28613b64,Al Ula,Al Ula,Q4120431,Al Ula,7,Al Ula International Airport,airport in Saudi Arabia,Q4120431,ok,https://www.wikidata.org/wiki/Q4120431,Al Ula International Airport,airport in Saudi Arabia,airport,Saudi Arabia,,,,,,,26.48333333,38.11694444,https://en.wikipedia.org/wiki/Al-Ula_International_Airport,9
c_al_wahda_7ae987ab,Al Wahda FC,Al Wahda FC,Q812713,Al Wahda FC,1,Al Wehda FC,Saudi soccer club,Q812713,ok,https://www.wikidata.org/wiki/Q812713,Al Wehda FC,Saudi soccer club,association football club,Saudi Arabia,Saudi Pro League,Q1129161,King Abdulaziz Sports City,Mecca,21.4855,39.9737,,,https://en.wikipedia.org/wiki/Al_Wehda_FC,100
c_al_wahda_7ae987ab,Al Wahda FC,Al Wahda FC,Q283767,Al Wahda,1,Al-Wahda S.C.C.,association football club,Q283767,ok,https://www.wikidata.org/wiki/Q283767,Al-Wahda S.C.C.,association football club,association football club,United Arab Emirates,UAE Pro League,Q285692,Al Nahyan Stadium,Abu Dhabi,24.469397222,54.375252777,,,https://en.wikipedia.org/wiki/Al_Wahda_FC,100
c_al_wahda_7ae987ab,Al Wahda FC,Al Wahda FC,Q181868,Al Wahda,2,Al-Wahda SC Damascus,association football club,Q181868,ok,https://www.wikidata.org/wiki/Q181868,Al-Wahda SC Damascus,association football club,association football club,Syria,Syrian Premier League,Q306006,Abbasiyyin Stadium,Damascus,33.52286,36.32004,,,https://en.wikipedia.org/wiki/Al-Wahda_SC_(Syria),100
c_al_wahda_7ae987ab,Al Wahda FC,Al Wahda FC,Q16826766,Al Wahda,4,Al-Wahda SC,"sports club based in Sur, Oman",Q16826766,ok,https://www.wikidata.org/wiki/Q16826766,Al-Wahda SC,"sports club based in Sur, Oman",association football club,Oman,Oman Professional League,Q7645240,Sur Sports Complex,,22.5277,59.4735,,,https://en.wikipedia.org/wiki/Al-Wahda_SC_(Oman),100
c_al_wahda_7ae987ab,Al Wahda FC,Al Wahda FC,Q113502730,Al Wahda football club,1,Al Wahda Football Club,,Q113502730,ok,https://www.wikidata.org/wiki/Q113502730,Q113502730,,sports club,,,,,,,,,,,79
c_al_wahda_7ae987ab,Al Wahda FC,Al Wahda FC,Q16258535,Al Wahda,5,Al Wahda,Emirati daily newspaper,Q16258535,ok,https://www.wikidata.org/wiki/Q16258535,Al Wahda,Emirati daily newspaper,newspaper,,,,,,,,,,https://en.wikipedia.org/wiki/Al_Wahda_(newspaper),78
c_al_wahda_7ae987ab,Al Wahda FC,Al Wahda FC,Q2829420,Al Wahda,3,Al Wahda,Tunisian newspaper,Q2829420,ok,https://www.wikidata.org/wiki/Q2829420,Al Wahda,Tunisian newspaper,weekly newspaper,Tunisia,,,,,,,,,,75
c_al_wahda_7ae987ab,Al Wahda FC,Al Wahda FC,Q137471756,Al Wahda,6,Al Wahda,,Q137471756,ok,https://www.wikidata.org/wiki/Q137471756,Al Wahda,,educational institution,Morocco,,,,,,,,,,72
c_al_wahda_7ae987ab,Al Wahda FC,Al Wahda FC,Q137469622,Al Wahda,7,Al Wahda,,Q137469622,ok,https://www.wikidata.org/wiki/Q137469622,Al Wahda,,educational institution,Morocco,,,,,,,,,,71
c_al_wahda_7ae987ab,Al Wahda FC,Al Wahda FC,Q137472667,Al Wahda,8,Al Wahda,,Q137472667,ok,https://www.wikidata.org/wiki/Q137472667,Al Wahda,,educational institution,Morocco,,,,,,,,,,70
c_al_wahda_7ae987ab,Al Wahda FC,Al Wahda FC,Q137467214,Al Wahda,9,Al Wahda,private educational institution in Morocco,Q137467214,ok,https://www.wikidata.org/wiki/Q137467214,Al Wahda,private educational institution in Morocco,educational institution,Morocco,,,,,,,,,,70
c_al_wahda_7ae987ab,Al Wahda FC,Al Wahda FC,Q4117329,Al Wahda,10,Al Wahdah District,"district in Amanat Al Asimah Governorate, Yemen",Q4117329,ok,https://www.wikidata.org/wiki/Q4117329,Al Wahdah District,"district in Amanat Al Asimah Governorate, Yemen",district of Yemen,Yemen,,,,,,,15.336178,44.186838,https://en.wikipedia.org/wiki/Al_Wahdah_district,20
c_al_wakrah_abf60aa2,Al Wakrah,Al Wakrah,Q284281,Al Wakrah,1,Al-Wakrah Sports Club,association football club,Q284281,ok,https://www.wikidata.org/wiki/Q284281,Al-Wakrah Sports Club,association football club,association football club,Qatar,Qatar Stars League,Q285531,Al Janoub Stadium,Al Wakrah,25.159777777,51.574083333,,,https://en.wikipedia.org/wiki/Al-Wakrah_SC,100
c_al_wakrah_abf60aa2,Al Wakrah,Al Wakrah,Q18161831,Al Wakrah,8,Al-Wakrah Sport Club,"basketball team in Al Wakrah, Qatar",Q18161831,ok,https://www.wikidata.org/wiki/Q18161831,Al-Wakrah Sport Club,"basketball team in Al Wakrah, Qatar",basketball team,Qatar,,Q285531,Al Janoub Stadium,Al Wakrah,25.159777777,51.574083333,,,https://en.wikipedia.org/wiki/Al-Wakrah_SC_(basketball),77
c_al_wakrah_abf60aa2,Al Wakrah,Al Wakrah,Q117010385,Al Wakrah,6,Al Wakrah,LNG carrier built in 1998,Q117010385,ok,https://www.wikidata.org/wiki/Q117010385,Al Wakrah,LNG carrier built in 1998,LNG carrier,,,,,,,,,,,72
c_al_wakrah_abf60aa2,Al Wakrah,Al Wakrah,Q122799057,Al Wakrah,7,Al Wakrah,ship built in 1984,Q122799057,ok,https://www.wikidata.org/wiki/Q122799057,Al Wakrah,ship built in 1984,ship,,,,,,,,,,,71
c_al_wakrah_abf60aa2,Al Wakrah,Al Wakrah,Q22811096,Al Wakrah,2,Al Wakrah,municipality in Qatar,Q22811096,ok,https://www.wikidata.org/wiki/Q22811096,Al Wakrah,municipality in Qatar,municipality of Qatar,Qatar,,,,,,,25.18,51.61,https://en.wikipedia.org/wiki/Al_Wakrah_(municipality),68
c_al_wakrah_abf60aa2,Al Wakrah,Al Wakrah,Q310893,Al Wakrah,3,Al Wakrah,the capital city of the Al Wakrah Municipality in Qatar,Q310893,ok,https://www.wikidata.org/wiki/Q310893,Al Wakrah,the capital city of the Al Wakrah Municipality in Qatar,city,Qatar,,,,,,,25.18,51.61,https://en.wikipedia.org/wiki/Al_Wakrah,67
c_al_wakrah_abf60aa2,Al Wakrah,Al Wakrah,Q285531,Al Wakrah,5,Al Janoub Stadium,"Football stadium in Al Wakrah, Qatar",Q285531,ok,https://www.wikidata.org/wiki/Q285531,Al Janoub Stadium,"Football stadium in Al Wakrah, Qatar",stadium,Qatar,,,,,,,25.159777777,51.574083333,https://en.wikipedia.org/wiki/Al_Janoub_Stadium,47
c_al_wakrah_abf60aa2,Al Wakrah,Al Wakrah,Q125018673,Al Wakrah,9,Al Wakrah Souq,souq in Qatar,Q125018673,ok,https://www.wikidata.org/wiki/Q125018673,Al Wakrah Souq,souq in Qatar,souq,Qatar,,,,,,,25.17089,51.60961,,42
c_al_wakrah_abf60aa2,Al Wakrah,Al Wakrah,Q137864463,Al Wakrah,10,Al-Wakrah-Klasse,,Q137864463,ok,https://www.wikidata.org/wiki/Q137864463,Q137864463,,ship class,,,,,,,,,,,32
c_al_wakrah_abf60aa2,Al Wakrah,Al Wakrah,Q7961210,Al Wakrah,4,Wakra,human settlement in Qatar,Q7961210,ok,https://www.wikidata.org/wiki/Q7961210,Wakra,human settlement in Qatar,human settlement,Qatar,,,,,,,25.166666666,51.6,https://en.wikipedia.org/wiki/Wakra,28
c_al_wehdat_2cc29034,Al-Wehdat SC,Al-Wehdat SC,Q285649,Al-Wehdat SC,1,Al-Wehdat SC,association football club,Q285649,ok,https://www.wikidata.org/wiki/Q285649,Al-Wehdat SC,association football club,association football club,Jordan,Jordan Premier League,Q3269933,King Abdullah Stadium,Amman,31.92749977,35.95305634,,,https://en.wikipedia.org/wiki/Al-Wehdat_SC,100
c_al_wehdat_2cc29034,Al-Wehdat SC,Al-Wehdat SC,Q131549607,Al-Wehdat SC,2,Al-Wehdat SC,professional basketball club from Amman,Q131549607,ok,https://www.wikidata.org/wiki/Q131549607,Al-Wehdat SC,professional basketball club from Amman,basketball club,Jordan,,,,,,,,,https://en.wikipedia.org/wiki/Al-Wehdat_SC_(basketball),96
c_al_wehdat_2cc29034,Al-Wehdat SC,Al-Wehdat SC,Q869799,Al-Wehdat,2,Al-Wehdat camp,"Palestinian refugee camp in Amman, Jordan",Q869799,ok,https://www.wikidata.org/wiki/Q869799,Al-Wehdat camp,"Palestinian refugee camp in Amman, Jordan",refugee camp,Jordan,,,,,,,31.9303618,35.9385753,https://en.wikipedia.org/wiki/Al-Wehdat_refugee_camp,53
c_al_zawraa_7bba0fc0,Al-Zawraa,Al-Zawraa,Q284668,Al-Zawraa,1,Al-Zawra'a SC,association football club,Q284668,ok,https://www.wikidata.org/wiki/Q284668,Al-Zawra'a SC,association football club,association football club,Iraq,Iraq Stars League,Q4119771,Al-Zawraa Stadium,Baghdad,33.344244,44.368173,,,https://en.wikipedia.org/wiki/Al-Zawraa_SC,100
c_al_zawraa_7bba0fc0,Al-Zawraa,Al-Zawraa,Q4119771,Al-Zawraa,2,Al-Zawraa Stadium,"Football Stadium in Baghdad, Iraq",Q4119771,ok,https://www.wikidata.org/wiki/Q4119771,Al-Zawraa Stadium,"Football Stadium in Baghdad, Iraq",stadium,Iraq,,,,,,,33.344244,44.368173,https://en.wikipedia.org/wiki/Al-Zawraa_Stadium,64
c_al_zawraa_7bba0fc0,Al-Zawraa,Al-Zawraa,Q4703374,Al-Zawraa,4,Al-Zawraa TV,,Q4703374,ok,https://www.wikidata.org/wiki/Q4703374,Al-Zawraa TV,,,,,,,,,,,,https://en.wikipedia.org/wiki/Al-Zawraa_TV,48
c_al_zawraa_7bba0fc0,Al-Zawraa,Al-Zawraa,Q12207349,Al-Zawraa,3,Al Zawra’a Gardens,"garden in Baghdad, Iraq",Q12207349,ok,https://www.wikidata.org/wiki/Q12207349,Al Zawra’a Gardens,"garden in Baghdad, Iraq",park,Iraq,,,,,,,33.314622756,44.377165331,https://en.wikipedia.org/wiki/Al-Zawraa_Park,47
c_alanyaspor_661d3784,Alanyaspor,Alanyaspor,Q1636019,Alanyaspor,1,Alanyaspor,professional association football club based in Turkey,Q1636019,ok,https://www.wikidata.org/wiki/Q1636019,Alanyaspor,professional association football club based in Turkey,association football club,Turkey,Süper Lig,Q12808383,Alanya Oba Stadium,Alanya,36.5626,32.0791,,,https://en.wikipedia.org/wiki/Alanyaspor,100
c_alanyaspor_661d3784,Alanyaspor,Alanyaspor,Q109452408,Alanyaspor,2,2021–22 Alanyaspor season,season of football team,Q109452408,ok,https://www.wikidata.org/wiki/Q109452408,2021–22 Alanyaspor season,season of football team,association football team season,,,,,,,,,,https://en.wikipedia.org/wiki/2021%E2%80%9322_Alanyaspor_season,64
c_alanyaspor_661d3784,Alanyaspor,Alanyaspor,Q65219508,Alanyaspor,3,2019–20 Alanyaspor season,Alanyaspor 2019–20 football season,Q65219508,ok,https://www.wikidata.org/wiki/Q65219508,2019–20 Alanyaspor season,Alanyaspor 2019–20 football season,sports season of a sports club,,,,,,,,,,https://en.wikipedia.org/wiki/2019%E2%80%9320_Alanyaspor_season,63
c_alanyaspor_661d3784,Alanyaspor,Alanyaspor,Q97473151,Alanyaspor,4,2020–21 Alanyaspor season,season of football team,Q97473151,ok,https://www.wikidata.org/wiki/Q97473151,2020–21 Alanyaspor season,season of football team,association football team season,,,,,,,,,,https://en.wikipedia.org/wiki/2020%E2%80%9321_Alanyaspor_season,62
c_alanyaspor_661d3784,Alanyaspor,Alanyaspor,Q114035506,Alanyaspor,5,2022–23 Alanyaspor season,season of football team,Q114035506,ok,https://www.wikidata.org/wiki/Q114035506,2022–23 Alanyaspor season,season of football team,association football team season,Turkey,,,,,,,,,https://en.wikipedia.org/wiki/2022%E2%80%9323_Alanyaspor_season,61
c_alanyaspor_661d3784,Alanyaspor,Alanyaspor,Q127691225,Alanyaspor,6,2024–25 Alanyaspor season,Alanyaspor 2024–25 football season,Q127691225,ok,https://www.wikidata.org/wiki/Q127691225,2024–25 Alanyaspor season,Alanyaspor 2024–25 football season,association football team season,,,,,,,,,,https://en.wikipedia.org/wiki/2024%E2%80%9325_Alanyaspor_season,60
c_alanyaspor_661d3784,Alanyaspor,Alanyaspor,Q120972949,Alanyaspor,7,2023–24 Alanyaspor season,season of football team,Q120972949,ok,https://www.wikidata.org/wiki/Q120972949,2023–24 Alanyaspor season,season of football team,association football team season,,,,,,,,,,https://en.wikipedia.org/wiki/2023%E2%80%9324_Alanyaspor_season,59
c_alanyaspor_661d3784,Alanyaspor,Alanyaspor,Q20476175,Alanyaspor,8,2014–15 Alanyaspor season,season of football team,Q20476175,ok,https://www.wikidata.org/wiki/Q20476175,2014–15 Alanyaspor season,season of football team,association football team season,Turkey,,,,,,,,,,53
c_alanyaspor_661d3784,Alanyaspor,Alanyaspor,Q31192535,Alanyaspor,9,2017–18 Alanyaspor season,season of football team,Q31192535,ok,https://www.wikidata.org/wiki/Q31192535,2017–18 Alanyaspor season,season of football team,association football team season,Turkey,,,,,,,,,,53
c_alanyaspor_661d3784,Alanyaspor,Alanyaspor,Q85967787,Alanyaspor,10,Alanyaspor sezonları listesi,,Q85967787,ok,https://www.wikidata.org/wiki/Q85967787,Q85967787,,Wikimedia list article,,,,,,,,,,,24
c_albirex_niigata_cab00434,Albirex Niigata,Albirex Niigata,Q383358,Albirex Niigata,1,Albirex Niigata,Japanese football club,Q383358,ok,https://www.wikidata.org/wiki/Q383358,Albirex Niigata,Japanese football club,association football club,Japan,J1 League,Q494749,Denka Big Swan Stadium,Chūō-ku,37.8825,139.059166666,,,https://en.wikipedia.org/wiki/Albirex_Niigata,100
c_albirex_niigata_cab00434,Albirex Niigata,Albirex Niigata,Q1608208,Albirex Niigata,2,Albirex Jurong FC,association football club,Q1608208,ok,https://www.wikidata.org/wiki/Q1608208,Q1608208,association football club,association football club,Singapore,Singapore Premier League,Q6315350,Jurong East Stadium,Jurong,1.34672,103.73,,,https://en.wikipedia.org/wiki/Albirex_Niigata_Singapore_FC,100
c_albirex_niigata_cab00434,Albirex Niigata,Albirex Niigata,Q17062881,Albirex Niigata,4,Albirex Niigata Phnom Penh FC,Cambodian football club,Q17062881,ok,https://www.wikidata.org/wiki/Q17062881,Albirex Niigata Phnom Penh FC,Cambodian football club,association football club,Cambodia,Cambodian Premier League,Q2021522,Olympic Stadium,Phnom Penh,11.558361,104.912083,,,https://en.wikipedia.org/wiki/Albirex_Niigata_Phnom_Penh_FC,100
c_albirex_niigata_cab00434,Albirex Niigata,Albirex Niigata,Q4712581,Albirex Niigata,3,Albirex Niigata Ladies,football club,Q4712581,ok,https://www.wikidata.org/wiki/Q4712581,Albirex Niigata Ladies,football club,women's association football team,Japan,Nadeshiko League,Q7034374,Niigata City Athletic Stadium,Ichibanboridōri-chō,37.913038,139.036142,,,https://en.wikipedia.org/wiki/Albirex_Niigata_Ladies,96
c_albirex_niigata_cab00434,Albirex Niigata,Albirex Niigata,Q16524912,Albirex Niigata,5,Albirex Niigata 2013,season of football team,Q16524912,ok,https://www.wikidata.org/wiki/Q16524912,Q16524912,season of football team,association football team season,Japan,,,,,,,,,,69
c_almere_11b3096f,Almere,Almere,Q653119,Almere,2,Almere City FC,association football club,Q653119,ok,https://www.wikidata.org/wiki/Q653119,Almere City FC,association football club,association football club,Netherlands,Eerste Divisie,Q255387,Yanmar Stadion,Almere,52.394444,5.240556,,,https://en.wikipedia.org/wiki/Almere_City_FC,100
c_almere_11b3096f,Almere,Almere,Q1552345,Almere,10,Almere,lake in Holland,Q1552345,ok,https://www.wikidata.org/wiki/Q1552345,Almere,lake in Holland,lake,Netherlands,,,,,,,52.590556,5.447222,https://en.wikipedia.org/wiki/Almere_(lake),82
c_almere_11b3096f,Almere,Almere,Q83178,Almere,1,Almere,municipality in the Netherlands,Q83178,ok,https://www.wikidata.org/wiki/Q83178,Almere,municipality in the Netherlands,city,Netherlands,,,,,,,52.375833333,5.225555555,https://en.wikipedia.org/wiki/Almere,69
c_almere_11b3096f,Almere,Almere,Q255387,Almere,8,Yanmar Stadion,"football stadium in Almere, the Netherlands",Q255387,ok,https://www.wikidata.org/wiki/Q255387,Yanmar Stadion,"football stadium in Almere, the Netherlands",association football venue,Netherlands,,,,,,,52.394444,5.240556,https://en.wikipedia.org/wiki/Yanmar_Stadion,53
c_almere_11b3096f,Almere,Almere,Q19901842,Almere,9,Almereyda,family name,Q19901842,ok,https://www.wikidata.org/wiki/Q19901842,Almereyda,family name,family name,,,,,,,,,,https://en.wikipedia.org/wiki/Almereyda,41
c_almere_11b3096f,Almere,Almere,Q2511595,Almere,3,Almere Stad,"urban district of Almere, the Netherlands",Q2511595,ok,https://www.wikidata.org/wiki/Q2511595,Almere Stad,"urban district of Almere, the Netherlands",urban district of the Netherlands,Netherlands,,,,,,,52.3767,5.2161,https://en.wikipedia.org/wiki/Almere_Stad,29
c_almere_11b3096f,Almere,Almere,Q2157144,Almere,4,Almere Haven,"urban district of Almere, the Netherlands",Q2157144,ok,https://www.wikidata.org/wiki/Q2157144,Almere Haven,"urban district of Almere, the Netherlands",urban district of the Netherlands,Netherlands,,,,,,,52.339444444,5.220277777,https://en.wikipedia.org/wiki/Almere_Haven,26
c_almere_11b3096f,Almere,Almere,Q4733779,Almere,6,Almere Poort,"urban district of Almere, the Netherlands",Q4733779,ok,https://www.wikidata.org/wiki/Q4733779,Almere Poort,"urban district of Almere, the Netherlands",urban district of the Netherlands,Netherlands,,,,,,,52.35,5.1558,https://en.wikipedia.org/wiki/Almere_Poort,24
c_almere_11b3096f,Almere,Almere,Q2043234,Almere,5,Almere Buiten,"urban district of Almere, the Netherlands",Q2043234,ok,https://www.wikidata.org/wiki/Q2043234,Almere Buiten,"urban district of Almere, the Netherlands",urban district of the Netherlands,Netherlands,,,,,,,52.3947,5.2756,https://en.wikipedia.org/wiki/Almere_Buiten,23
