club_id,wikidata_id,club_name,club_name_ascii,country,league,city,stadium,club_lat,club_lon,club_source_url,geo_source,manual_review_flag,notes,Unnamed: 14,Unnamed: 15,Unnamed: 16,player_count,candidate_score,search_query,search_rank,search_label,search_description,wikidata_url,wikidata_label,wikidata_description,instance_of,stadium_wikidata_id,stadium_lat,stadium_lon,wikipedia_url,detail_status,match_status,review_reason,coordinate_basis,geo_source_url,proposed_club_lat,proposed_club_lon,approved_wikidata_id,approved_stadium,approved_lat,approved_lon,approved_geo_source_url,manual_notes
c_fc_twente_dfc20881,Q19603,FC Twente,FC Twente,Netherlands,Eredivisie,Enschede,De Grolsch Veste,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,FC Twente,1,FC Twente,Dutch professional association football club,https://www.wikidata.org/wiki/Q19603,FC Twente,Dutch professional association football club,association football club,Q727389,52.236666666,6.8375,https://en.wikipedia.org/wiki/FC_Twente,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q727389,52.236666666,6.8375,,,,,,
c_fc_utrecht_8e99a4a6,Q24680,FC Utrecht,FC Utrecht,Netherlands,Eredivisie,Utrecht,Stadion Galgenwaard,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,FC Utrecht,1,FC Utrecht,Dutch association football club,https://www.wikidata.org/wiki/Q24680,FC Utrecht,Dutch association football club,association football club,Q1675996,52.078333333,5.145833333,https://en.wikipedia.org/wiki/FC_Utrecht,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q1675996,52.078333333,5.145833333,,,,,,
c_fcsb_dbba85ac,Q179658,FCSB,FCSB,Romania,Liga I,Sector 2,National Arena,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,FCSB,1,FCSB,"association football club in Bucharest, Romania",https://www.wikidata.org/wiki/Q179658,FCSB,"association football club in Bucharest, Romania",association football club,Q338602,44.4372,26.1525,https://en.wikipedia.org/wiki/FCSB,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q338602,44.4372,26.1525,,,,,,
c_fcv_dender_decd464d,Q1065328,FCV Dender,FCV Dender,Belgium,Belgian Pro League,Denderleeuw,Florent Beeckmanstadion,,,,,FALSE,Merged aliases/source variants: FCV Dender; Dender. Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,2,87,FCV Dender,1,F.C. Verbroedering Dender Eendracht Hekelgem,association football club in Belgium,https://www.wikidata.org/wiki/Q1065328,F.C. Verbroedering Dender Eendracht Hekelgem,association football club in Belgium,association football club,Q2744854,50.883889,4.070833,https://en.wikipedia.org/wiki/FCV_Dender_EH,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q2744854,50.883889,4.070833,,,,,,
c_fenerbahce_58b3ec74,Q6601875,Fenerbahce,Fenerbahce,Turkey,Süper Lig,Kadıköy,Şükrü Saracoğlu Stadium,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,10,100,Fenerbahce,1,Fenerbahçe Istanbul,association football section of multi-sports club Fenerbahçe SK,https://www.wikidata.org/wiki/Q6601875,Fenerbahçe Istanbul,association football section of multi-sports club Fenerbahçe SK,association football club,Q222865,40.9875,29.036666666,https://en.wikipedia.org/wiki/Fenerbah%C3%A7e_S.K._(football),ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q222865,40.9875,29.036666666,,,,,,
c_ferencvaros_b07d0cdc,Q208396,Ferencváros,Ferencvaros,Hungary,Nemzeti Bajnokság I,Budapest,Groupama Arena,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Ferencváros,2,Ferencvárosi TC,"association football club in Budapest, Hungary",https://www.wikidata.org/wiki/Q208396,Ferencvárosi TC,"association football club in Budapest, Hungary",association football club,Q17394000,47.475277777,19.096111111,https://en.wikipedia.org/wiki/Ferencv%C3%A1rosi_TC,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q17394000,47.475277777,19.096111111,,,,,,
c_feyenoord_c7797bfb,Q134241,Feyenoord,Feyenoord,Netherlands,Eredivisie,Rotterdam,De Kuip,,,,,FALSE,Merged aliases/source variants: Feyenoord; Feyenoord Rotterdam. Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,5,100,Feyenoord,1,Feyenoord Rotterdam,Dutch football club based in Rotterdam,https://www.wikidata.org/wiki/Q134241,Feyenoord Rotterdam,Dutch football club based in Rotterdam,association football club,Q330298,51.893894444,4.523252777,https://en.wikipedia.org/wiki/Feyenoord,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q330298,51.893894444,4.523252777,,,,,,
c_fiorentina_69ff41f4,Q2052,Fiorentina,Fiorentina,Italy,Q15804,Florence,Stadio Artemio Franchi,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Fiorentina,1,ACF Fiorentina,"association football club in Florence, Italy",https://www.wikidata.org/wiki/Q2052,ACF Fiorentina,"association football club in Florence, Italy",association football club,Q270474,43.780822,11.282258,https://en.wikipedia.org/wiki/ACF_Fiorentina,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q270474,43.780822,11.282258,,,,,,
c_flamengo_503b2587,Q17479,Flamengo,Flamengo,Brazil,Campeonato Brasileiro Série A,Maracanã District,Maracanã Stadium,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,9,92,Flamengo,1,Clube de Regatas do Flamengo,Brazilian sports club based in Rio de Janeiro,https://www.wikidata.org/wiki/Q17479,Clube de Regatas do Flamengo,Brazilian sports club based in Rio de Janeiro,association football club,Q155174,-22.912166666,-43.230163888,https://en.wikipedia.org/wiki/CR_Flamengo,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q155174,-22.912166666,-43.230163888,,,,,,
c_fluminense_86723454,Q80987,Fluminense,Fluminense,Brazil,Campeonato Brasileiro Série A,Maracanã District,Maracanã Stadium,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Fluminense,1,Fluminense F.C.,"sports club in Rio de Janeiro, Brazil best known for its professional association football team",https://www.wikidata.org/wiki/Q80987,Fluminense F.C.,"sports club in Rio de Janeiro, Brazil best known for its professional association football team",association football club,Q155174,-22.912166666,-43.230163888,https://en.wikipedia.org/wiki/Fluminense_FC,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q155174,-22.912166666,-43.230163888,,,,,,
c_foolad_1a4bede8,Q862851,Foolad,Foolad,Iran,Persian Gulf Pro League,Ahvaz,Ghadir Stadium,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,2,100,Foolad,1,Foolad F.C.,"association football club in Ahvaz, Iran",https://www.wikidata.org/wiki/Q862851,Foolad F.C.,"association football club in Ahvaz, Iran",association football club,Q5555191,31.320278,48.669167,https://en.wikipedia.org/wiki/Foolad_F.C.,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q5555191,31.320278,48.669167,,,,,,
c_fortuna_dusseldorf_78ca4c52,Q151747,Fortuna Dusseldorf,Fortuna Dusseldorf,Germany,2. Bundesliga,Stockum,Merkur Spiel-Arena,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Fortuna Dusseldorf,1,Fortuna Düsseldorf,German association football club,https://www.wikidata.org/wiki/Q151747,Fortuna Düsseldorf,German association football club,association football club,Q155351,51.261539,6.733083,https://en.wikipedia.org/wiki/Fortuna_D%C3%BCsseldorf,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q155351,51.261539,6.733083,,,,,,
c_frosinone_ffb745d6,Q845043,Frosinone,Frosinone,Italy,Serie B,Frosinone,Benito Stirpe Stadium,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Frosinone football club,1,Frosinone Calcio,"football club based in Frosinone, Lazio, Italy",https://www.wikidata.org/wiki/Q845043,Frosinone Calcio,"football club based in Frosinone, Lazio, Italy",association football club,Q29655396,41.63426,13.321866,https://en.wikipedia.org/wiki/Frosinone_Calcio,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q29655396,41.63426,13.321866,,,,,,
c_fulham_385c468e,Q18708,Fulham,Fulham,United Kingdom,Premier League,Fulham,Craven Cottage,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,6,100,Fulham football club,1,Fulham F.C.,"association football club in London, England",https://www.wikidata.org/wiki/Q18708,Fulham F.C.,"association football club in London, England",association football club,Q318043,51.475,-0.221666666,https://en.wikipedia.org/wiki/Fulham_F.C.,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q318043,51.475,-0.221666666,,,,,,
c_galatasaray_8f5e15dc,Q495299,Galatasaray,Galatasaray,Turkey,Süper Lig,Sarıyer,Rams Park,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,11,100,Galatasaray,1,Galatasaray S.K.,Turkish association football team,https://www.wikidata.org/wiki/Q495299,Galatasaray S.K.,Turkish association football team,association football club,Q81492,41.103388888,28.991,https://en.wikipedia.org/wiki/Galatasaray_S.K._(football),ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q81492,41.103388888,28.991,,,,,,
c_gangwon_fc_a8495ff5,Q484569,Gangwon FC,Gangwon FC,South Korea,K League 1,Gangneung,Gangneung Stadium,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Gangwon FC,1,Gangwon FC,"Football club in Gangneung, Korea",https://www.wikidata.org/wiki/Q484569,Gangwon FC,"Football club in Gangneung, Korea",association football club,Q5521164,37.773561,128.897503,https://en.wikipedia.org/wiki/Gangwon_FC,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q5521164,37.773561,128.897503,,,,,,
c_gaziantep_36de22a4,Q285722,Gaziantep,Gaziantep,Turkey,dissolution,Gaziantep,Gaziantep Kamil Ocak Stadium,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Gaziantep,4,Gaziantepspor,professional association football club based in Turkey,https://www.wikidata.org/wiki/Q285722,Gaziantepspor,professional association football club based in Turkey,association football club,Q1505486,37.067572,37.377592,https://en.wikipedia.org/wiki/Gaziantepspor,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q1505486,37.067572,37.377592,,,,,,
c_genclerbirligi_22e3fae3,Q641373,Gençlerbirliği,Genclerbirligi,Turkey,Süper Lig,Eryaman,Eryaman Stadium,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Gençlerbirliği,1,Gençlerbirliği S.K.,Turkish association football club,https://www.wikidata.org/wiki/Q641373,Gençlerbirliği S.K.,Turkish association football club,association football club,Q28451127,39.98,32.6139,https://en.wikipedia.org/wiki/Gen%C3%A7lerbirli%C4%9Fi_S.K.,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q28451127,39.98,32.6139,,,,,,
c_genk_8993c379,Q189692,Genk,Genk,Belgium,,,,50.966249172,5.502096313,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,2,69,Genk,1,Genk,"municipality in Limburg, Belgium",https://www.wikidata.org/wiki/Q189692,Genk,"municipality in Limburg, Belgium",municipality of Belgium,,,,https://en.wikipedia.org/wiki/Genk,ok,candidate_no_coordinates,"Candidate found, but no usable stadium or club coordinates were found.",wikidata_club_coordinate_P625_review_needed,https://www.wikidata.org/wiki/Q189692,50.966249172,5.502096313,,,,,,
c_genoa_8456931a,Q2074,Genoa,Genoa,Italy,Q15804,Genoa,Stadio Luigi Ferraris,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,2,100,Genoa,2,Genoa CFC,"association football club in Genoa, Italy",https://www.wikidata.org/wiki/Q2074,Genoa CFC,"association football club in Genoa, Italy",association football club,Q271568,44.416431,8.952428,https://en.wikipedia.org/wiki/Genoa_CFC,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q271568,44.416431,8.952428,,,,,,
c_gent_2f000c7f,Q18232,Gent,Gent,Belgium,Belgian Pro League,Ghent,Jules Ottenstadion,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,98,Gent,5,KAA Gent,Belgian football club,https://www.wikidata.org/wiki/Q18232,KAA Gent,Belgian football club,association football club,Q1711746,51.031389,3.766111,https://en.wikipedia.org/wiki/KAA_Gent,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q1711746,51.031389,3.766111,,,,,,
c_gil_vicente_4e74984b,Q926438,Gil Vicente,Gil Vicente,Portugal,Liga Portugal,Freguesia de Vila Boa,Estádio Cidade de Barcelos,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Gil Vicente,2,Gil Vicente F.C.,"association football team from Barcelos, Portugal",https://www.wikidata.org/wiki/Q926438,Gil Vicente F.C.,"association football team from Barcelos, Portugal",association football club,Q1167583,41.551111111,-8.622777777,https://en.wikipedia.org/wiki/Gil_Vicente_F.C.,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q1167583,41.551111111,-8.622777777,,,,,,
c_girona_2b73c591,Q11945,Girona,Girona,Spain,La Liga,Girona,Montilivi Stadium,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,2,100,Girona,6,Girona FC,Spanish football club,https://www.wikidata.org/wiki/Q11945,Girona FC,Spanish football club,association football club,Q2097709,41.961389,2.828611,https://en.wikipedia.org/wiki/Girona_FC,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q2097709,41.961389,2.828611,,,,,,
c_granada_4af55cd4,Q37507784,Granada,Granada,,,,,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,74,Granada,4,Granada,family name,https://www.wikidata.org/wiki/Q37507784,Granada,family name,family name,,,,,ok,candidate_no_coordinates,"Candidate found, but no usable stadium or club coordinates were found.",,,,,,,,,,
c_grazer_ak_845301c1,Q659780,Grazer AK,Grazer AK,Austria,Bundesliga,Liebenau,Merkur Arena,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Grazer AK,1,Grazer AK,sports club in Austria,https://www.wikidata.org/wiki/Q659780,Grazer AK,sports club in Austria,association football club,Q696491,47.046111,15.454444,https://en.wikipedia.org/wiki/Grazer_AK,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q696491,47.046111,15.454444,,,,,,
c_gremio_c49f51d7,Q221695,Gremio,Gremio,Brazil,Campeonato Brasileiro Série A,Porto Alegre,Arena do Grêmio,-29.9740266,-51.1949496,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,2,100,Gremio,1,Grêmio FBPA,Brazilian professional football club based in Porto Alegre,https://www.wikidata.org/wiki/Q221695,Grêmio FBPA,Brazilian professional football club based in Porto Alegre,association football club,Q655753,-29.973444,-51.194403,https://en.wikipedia.org/wiki/Gr%C3%AAmio_FBPA,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q655753,-29.973444,-51.194403,,,,,,
c_gyori_eto_4f17868c,Q276346,Győri ETO,Gyori ETO,Hungary,Nemzeti Bajnokság I,Győr,ETO Park,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Győri ETO,1,Győri ETO FC,association football club in Hungary,https://www.wikidata.org/wiki/Q276346,Győri ETO FC,association football club in Hungary,association football club,Q522693,47.695769,17.663827,https://en.wikipedia.org/wiki/Gy%C5%91ri_ETO_FC,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q522693,47.695769,17.663827,,,,,,
c_hajduk_split_903c0454,Q181216,Hajduk Split,Hajduk Split,Croatia,Croatian Football League,Split,Stadion Poljud,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Hajduk Split,1,HNK Hajduk Split,"association football club in Split, Croatia",https://www.wikidata.org/wiki/Q181216,HNK Hajduk Split,"association football club in Split, Croatia",association football club,Q841384,43.519444,16.431667,https://en.wikipedia.org/wiki/HNK_Hajduk_Split,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q841384,43.519444,16.431667,,,,,,
c_hamburger_sv_bc4db90c,Q51974,Hamburger SV,Hamburger SV,Germany,Q82595,Altona,Volksparkstadion,,,,,TRUE,"Step 5 manual correction: raw/source variants 'Hamburg' and 'Hamburg SV' collapsed into Hamburger SV; Sander Tangvik, Miro Muheim, and Luka Vuskovic all mapped here. Wikidata/league/city/stadium pending Step 5b/Step 6.",,,,3,100,Hamburger SV,1,Hamburger SV,"German sports club based in Hamburg, with its largest branch being its football department",https://www.wikidata.org/wiki/Q51974,Hamburger SV,"German sports club based in Hamburg, with its largest branch being its football department",association football club,Q150933,53.586944,9.898611,https://en.wikipedia.org/wiki/Hamburger_SV,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q150933,53.586944,9.898611,,,,,,
c_hannover_96_f304aed3,Q33748,Hannover 96,Hannover 96,Germany,2. Bundesliga,Mitte,Niedersachsenstadion,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,2,100,Hannover 96,1,Hannover 96,German sports club,https://www.wikidata.org/wiki/Q33748,Hannover 96,German sports club,association football club,Q152633,52.36,9.731111,https://en.wikipedia.org/wiki/Hannover_96,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q152633,52.36,9.731111,,,,,,
