city_key,country,city,preferred_city_query,review_status,review_priority,source_row_count,club_names,stadiums,primary_stadium_context_query,primary_club_context_query,trusted_stadium_hint_coord_count,existing_club_coord_centroid_lat,existing_club_coord_centroid_lon,existing_coordinate_basis_values,existing_coordinate_source_urls,data_quality_flags,review_notes
honduras__san-pedro-sula__a71e4f65,Honduras,San Pedro Sula,"San Pedro Sula, Honduras",ready_for_geocoding_no_local_hints,medium,1,C.D. Marathón,Yankel Rosenthal Stadium,"Yankel Rosenthal Stadium, San Pedro Sula, Honduras","C.D. Marathón, San Pedro Sula, Honduras",0,,,,,,No local coordinate hints were found; geocode directly from the city-country query.
italy__pisa__725b0076,Italy,Pisa,"Pisa, Italy",ready_for_geocoding_no_local_hints,medium,1,Pisa SC,Arena Garibaldi – Stadio Romeo Anconetani,"Arena Garibaldi – Stadio Romeo Anconetani, Pisa, Italy","Pisa SC, Pisa, Italy",0,,,,,,No local coordinate hints were found; geocode directly from the city-country query.
mexico__ciudad-juarez__503284d6,Mexico,Ciudad Juárez,"Ciudad Juárez, Mexico",ready_for_geocoding_no_local_hints,medium,1,FC Juárez,Estadio Olímpico Benito Juárez,"Estadio Olímpico Benito Juárez, Ciudad Juárez, Mexico","FC Juárez, Ciudad Juárez, Mexico",0,,,,,,No local coordinate hints were found; geocode directly from the city-country query.
mexico__guadalajara__805fe4c6,Mexico,Guadalajara,"Guadalajara, Mexico",ready_for_geocoding_no_local_hints,medium,1,Atlas F.C.,Estadio Jalisco,"Estadio Jalisco, Guadalajara, Mexico","Atlas F.C., Guadalajara, Mexico",0,,,,,,No local coordinate hints were found; geocode directly from the city-country query.
mexico__leon__a79bebbf,Mexico,León,"León, Mexico",ready_for_geocoding_no_local_hints,medium,1,Club León,Estadio León,"Estadio León, León, Mexico","Club León, León, Mexico",0,,,,,,No local coordinate hints were found; geocode directly from the city-country query.
mexico__mazatlan__0bc2ee86,Mexico,Mazatlán,"Mazatlán, Mexico",ready_for_geocoding_no_local_hints,medium,1,Mazatlán F.C.,Estadio El Encanto,"Estadio El Encanto, Mazatlán, Mexico","Mazatlán F.C., Mazatlán, Mexico",0,,,,,,No local coordinate hints were found; geocode directly from the city-country query.
mexico__monterrey__c8563f53,Mexico,Monterrey,"Monterrey, Mexico",ready_for_geocoding_no_local_hints,medium,1,C.F. Monterrey,Estadio BBVA,"Estadio BBVA, Monterrey, Mexico","C.F. Monterrey, Monterrey, Mexico",0,,,,,,No local coordinate hints were found; geocode directly from the city-country query.
morocco__berkane__3aa5cda3,Morocco,Berkane,"Berkane, Morocco",ready_for_geocoding_no_local_hints,medium,1,RS Berkane,Berkane Municipal Stadium,"Berkane Municipal Stadium, Berkane, Morocco","RS Berkane, Berkane, Morocco",0,,,,,,No local coordinate hints were found; geocode directly from the city-country query.
morocco__rabat__0c12dbca,Morocco,Rabat,"Rabat, Morocco",ready_for_geocoding_no_local_hints,medium,1,AS FAR,Prince Moulay Abdellah Stadium,"Prince Moulay Abdellah Stadium, Rabat, Morocco","AS FAR, Rabat, Morocco",0,,,,,,No local coordinate hints were found; geocode directly from the city-country query.
netherlands__amsterdam__60fce071,Netherlands,Amsterdam,"Amsterdam, Netherlands",ready_for_geocoding_no_local_hints,medium,1,AFC Ajax,Johan Cruyff Arena,"Johan Cruyff Arena, Amsterdam, Netherlands","AFC Ajax, Amsterdam, Netherlands",0,,,,,,No local coordinate hints were found; geocode directly from the city-country query.
netherlands__den-bosch__f1a180a7,Netherlands,Den Bosch,"Den Bosch, Netherlands",ready_for_geocoding_no_local_hints,medium,1,FC Den Bosch,De Vliert,"De Vliert, Den Bosch, Netherlands","FC Den Bosch, Den Bosch, Netherlands",0,,,,,,No local coordinate hints were found; geocode directly from the city-country query.
netherlands__volendam__8cd9e148,Netherlands,Volendam,"Volendam, Netherlands",ready_for_geocoding_no_local_hints,medium,1,FC Volendam,Kras Stadion,"Kras Stadion, Volendam, Netherlands","FC Volendam, Volendam, Netherlands",0,,,,,,No local coordinate hints were found; geocode directly from the city-country query.
poland__gdansk__266994d9,Poland,Gdańsk,"Gdańsk, Poland",ready_for_geocoding_no_local_hints,medium,1,Lechia Gdańsk,Gdańsk Stadium,"Gdańsk Stadium, Gdańsk, Poland","Lechia Gdańsk, Gdańsk, Poland",0,,,,,,No local coordinate hints were found; geocode directly from the city-country query.
portugal__chaves__259ceaf1,Portugal,Chaves,"Chaves, Portugal",ready_for_geocoding_no_local_hints,medium,1,G.D. Chaves,Estádio Municipal Eng. Manuel Branco Teixeira,"Estádio Municipal Eng. Manuel Branco Teixeira, Chaves, Portugal","G.D. Chaves, Chaves, Portugal",0,,,,,,No local coordinate hints were found; geocode directly from the city-country query.
russia__kaspiysk__ab26c8e9,Russia,Kaspiysk,"Kaspiysk, Russia",ready_for_geocoding_no_local_hints,medium,1,FC Dynamo Makhachkala,Anzhi Arena,"Anzhi Arena, Kaspiysk, Russia","FC Dynamo Makhachkala, Kaspiysk, Russia",0,,,,,,No local coordinate hints were found; geocode directly from the city-country query.
russia__krasnodar__ceeb16d1,Russia,Krasnodar,"Krasnodar, Russia",ready_for_geocoding_no_local_hints,medium,1,Krasnodar,Krasnodar Stadium,"Krasnodar Stadium, Krasnodar, Russia","Krasnodar, Krasnodar, Russia",0,,,,,,No local coordinate hints were found; geocode directly from the city-country query.
russia__nizhny-novgorod__69a014ea,Russia,Nizhny Novgorod,"Nizhny Novgorod, Russia",ready_for_geocoding_no_local_hints,medium,1,FC Pari Nizhny Novgorod,Nizhny Novgorod Stadium,"Nizhny Novgorod Stadium, Nizhny Novgorod, Russia","FC Pari Nizhny Novgorod, Nizhny Novgorod, Russia",0,,,,,,No local coordinate hints were found; geocode directly from the city-country query.
russia__rostov-on-don__383f16e9,Russia,Rostov-on-Don,"Rostov-on-Don, Russia",ready_for_geocoding_no_local_hints,medium,1,FC Rostov,Rostov Arena,"Rostov Arena, Rostov-on-Don, Russia","FC Rostov, Rostov-on-Don, Russia",0,,,,,,No local coordinate hints were found; geocode directly from the city-country query.
saudi-arabia__abha__4826cb91,Saudi Arabia,Abha,"Abha, Saudi Arabia",ready_for_geocoding_no_local_hints,medium,1,Abha Club,Prince Sultan bin Abdulaziz Sports City Stadium,"Prince Sultan bin Abdulaziz Sports City Stadium, Abha, Saudi Arabia","Abha Club, Abha, Saudi Arabia",0,,,,,,No local coordinate hints were found; geocode directly from the city-country query.
saudi-arabia__medina__27a4b246,Saudi Arabia,Medina,"Medina, Saudi Arabia",ready_for_geocoding_no_local_hints,medium,1,Al-Ula FC,Prince Mohammed bin Abdulaziz Stadium,"Prince Mohammed bin Abdulaziz Stadium, Medina, Saudi Arabia","Al-Ula FC, Medina, Saudi Arabia",0,,,,,,No local coordinate hints were found; geocode directly from the city-country query.
saudi-arabia__unaizah__ca294e3d,Saudi Arabia,Unaizah,"Unaizah, Saudi Arabia",ready_for_geocoding_no_local_hints,medium,1,Al-Najma SC (Saudi Arabia),Al-Najma Club Stadium,"Al-Najma Club Stadium, Unaizah, Saudi Arabia","Al-Najma SC (Saudi Arabia), Unaizah, Saudi Arabia",0,,,,,,No local coordinate hints were found; geocode directly from the city-country query.
slovakia__bratislava__6e851df8,Slovakia,Bratislava,"Bratislava, Slovakia",ready_for_geocoding_no_local_hints,medium,1,ŠK Slovan Bratislava,Tehelné pole,"Tehelné pole, Bratislava, Slovakia","ŠK Slovan Bratislava, Bratislava, Slovakia",0,,,,,,No local coordinate hints were found; geocode directly from the city-country query.
spain__granada__a2fd077f,Spain,Granada,"Granada, Spain",ready_for_geocoding_no_local_hints,medium,1,Granada CF,Nuevo Estadio de Los Cármenes,"Nuevo Estadio de Los Cármenes, Granada, Spain","Granada CF, Granada, Spain",0,,,,,,No local coordinate hints were found; geocode directly from the city-country query.
sweden__norrkoping__c2b01aa9,Sweden,Norrköping,"Norrköping, Sweden",ready_for_geocoding_no_local_hints,medium,1,IFK Norrköping,Idrottsparken (Norrköping),"Idrottsparken (Norrköping), Norrköping, Sweden","IFK Norrköping, Norrköping, Sweden",0,,,,,,No local coordinate hints were found; geocode directly from the city-country query.
sweden__stockholm__40fa3e82,Sweden,Stockholm,"Stockholm, Sweden",ready_for_geocoding_no_local_hints,medium,1,AIK Fotboll,Nationalarenan,"Nationalarenan, Stockholm, Sweden","AIK Fotboll, Stockholm, Sweden",0,,,,,,No local coordinate hints were found; geocode directly from the city-country query.
switzerland__nyon__6ec81376,Switzerland,Nyon,"Nyon, Switzerland",ready_for_geocoding_no_local_hints,medium,1,FC Stade Nyonnais,Colovray Sports Centre,"Colovray Sports Centre, Nyon, Switzerland","FC Stade Nyonnais, Nyon, Switzerland",0,,,,,,No local coordinate hints were found; geocode directly from the city-country query.
united-arab-emirates__al-bataeh__c806c9a3,United Arab Emirates,Al Bataeh,"Al Bataeh, United Arab Emirates",ready_for_geocoding_no_local_hints,medium,1,Al Bataeh Club,Al Bataeh Stadium,"Al Bataeh Stadium, Al Bataeh, United Arab Emirates","Al Bataeh Club, Al Bataeh, United Arab Emirates",0,,,,,,No local coordinate hints were found; geocode directly from the city-country query.
united-arab-emirates__kalba__e36f51e3,United Arab Emirates,Kalba,"Kalba, United Arab Emirates",ready_for_geocoding_no_local_hints,medium,1,Kalba FC,Ittihad Kalba Stadium,"Ittihad Kalba Stadium, Kalba, United Arab Emirates","Kalba FC, Kalba, United Arab Emirates",0,,,,,,No local coordinate hints were found; geocode directly from the city-country query.
uzbekistan__termez__395fa1c9,Uzbekistan,Termez,"Termez, Uzbekistan",ready_for_geocoding_no_local_hints,medium,1,FC Surkhon,Surkhon arena,"Surkhon arena, Termez, Uzbekistan","FC Surkhon, Termez, Uzbekistan",0,,,,,,No local coordinate hints were found; geocode directly from the city-country query.
venezuela__puerto-cabello__4fadd29e,Venezuela,Puerto Cabello,"Puerto Cabello, Venezuela",ready_for_geocoding_no_local_hints,medium,1,Academia Puerto Cabello,Complejo Deportivo Socialista,"Complejo Deportivo Socialista, Puerto Cabello, Venezuela","Academia Puerto Cabello, Puerto Cabello, Venezuela",0,,,,,,No local coordinate hints were found; geocode directly from the city-country query.
belgium__beveren__383d8e3f,Belgium,Beveren,"Beveren, Belgium",ready_for_geocoding_with_untrusted_hints,high,1,SK Beveren,Freethiel Stadion,"Freethiel Stadion, Beveren, Belgium","SK Beveren, Beveren, Belgium",0,,,wikidata_club_coordinate_P625_review_needed,https://www.wikidata.org/wiki/Q34833264,only_untrusted_local_coordinate_hints,"Only untrusted local coordinate hints were found; use them as context, but do not treat them as a city centroid."
belgium__charleroi__c5857956,Belgium,Charleroi,"Charleroi, Belgium",ready_for_geocoding_with_untrusted_hints,high,1,Royal Charleroi SC,Stade du Pays de Charleroi,"Stade du Pays de Charleroi, Charleroi, Belgium","Royal Charleroi SC, Charleroi, Belgium",0,,,wikidata_club_coordinate_P625_review_needed,https://www.wikidata.org/wiki/Q403104,only_untrusted_local_coordinate_hints,"Only untrusted local coordinate hints were found; use them as context, but do not treat them as a city centroid."
bulgaria__montana__5cd2ea5e,Bulgaria,Montana,"Montana, Bulgaria",ready_for_geocoding_with_untrusted_hints,high,1,PFC Montana,Stadion Ogosta,"Stadion Ogosta, Montana, Bulgaria","PFC Montana, Montana, Bulgaria",0,,,wikidata_club_coordinate_P625_review_needed,https://www.wikidata.org/wiki/Q1212,only_untrusted_local_coordinate_hints,"Only untrusted local coordinate hints were found; use them as context, but do not treat them as a city centroid."
czech-republic__hradec-kralove__88e1f027,Czech Republic,Hradec Králové,"Hradec Králové, Czech Republic",ready_for_geocoding_with_untrusted_hints,high,1,FC Hradec Králové,Malšovická aréna,"Malšovická aréna, Hradec Králové, Czech Republic","FC Hradec Králové, Hradec Králové, Czech Republic",0,,,wikidata_club_coordinate_P625_review_needed,https://www.wikidata.org/wiki/Q180139,only_untrusted_local_coordinate_hints,"Only untrusted local coordinate hints were found; use them as context, but do not treat them as a city centroid."
haiti__port-au-prince__0e50c1c9,Haiti,Port-au-Prince,"Port-au-Prince, Haiti",ready_for_geocoding_with_untrusted_hints,high,1,Violette AC,Stade Sylvio Cator,"Stade Sylvio Cator, Port-au-Prince, Haiti","Violette AC, Port-au-Prince, Haiti",0,,,wikidata_club_coordinate_P625_review_needed,https://www.wikidata.org/wiki/Q3560432,only_untrusted_local_coordinate_hints,"Only untrusted local coordinate hints were found; use them as context, but do not treat them as a city centroid."
portugal__tondela__e0becf2e,Portugal,Tondela,"Tondela, Portugal",ready_for_geocoding_with_untrusted_hints,high,1,C.D. Tondela,Estádio João Cardoso,"Estádio João Cardoso, Tondela, Portugal","C.D. Tondela, Tondela, Portugal",0,,,wikidata_club_coordinate_P625_review_needed,https://www.wikidata.org/wiki/Q2450266,only_untrusted_local_coordinate_hints,"Only untrusted local coordinate hints were found; use them as context, but do not treat them as a city centroid."
portugal__vizela__a828db51,Portugal,Vizela,"Vizela, Portugal",ready_for_geocoding_with_untrusted_hints,high,1,F.C. Vizela,Estádio do Futebol Clube de Vizela,"Estádio do Futebol Clube de Vizela, Vizela, Portugal","F.C. Vizela, Vizela, Portugal",0,,,wikidata_club_coordinate_P625_review_needed,https://www.wikidata.org/wiki/Q1270335,only_untrusted_local_coordinate_hints,"Only untrusted local coordinate hints were found; use them as context, but do not treat them as a city centroid."
saudi-arabia__tabuk__7d4051bd,Saudi Arabia,Tabuk,"Tabuk, Saudi Arabia",ready_for_geocoding_with_untrusted_hints,high,1,Neom FC,King Khalid Sports City Stadium,"King Khalid Sports City Stadium, Tabuk, Saudi Arabia","Neom FC, Tabuk, Saudi Arabia",0,,,wikidata_club_coordinate_P625_review_needed,https://www.wikidata.org/wiki/Q42310572,only_untrusted_local_coordinate_hints,"Only untrusted local coordinate hints were found; use them as context, but do not treat them as a city centroid."
spain__castellon-de-la-plana__522e60ed,Spain,Castellón de la Plana,"Castellón de la Plana, Spain",ready_for_geocoding_with_untrusted_hints,high,1,CD Castellón,Nou Estadi Castàlia,"Nou Estadi Castàlia, Castellón de la Plana, Spain","CD Castellón, Castellón de la Plana, Spain",0,,,wikidata_club_coordinate_P625_review_needed,https://www.wikidata.org/wiki/Q30601107,only_untrusted_local_coordinate_hints,"Only untrusted local coordinate hints were found; use them as context, but do not treat them as a city centroid."
switzerland__st-gallen__6057813f,Switzerland,St. Gallen,"St. Gallen, Switzerland",ready_for_geocoding_with_untrusted_hints,high,1,FC St. Gallen,Kybunpark,"Kybunpark, St. Gallen, Switzerland","FC St. Gallen, St. Gallen, Switzerland",0,,,wikidata_club_coordinate_P625_review_needed,https://www.wikidata.org/wiki/Q25607,only_untrusted_local_coordinate_hints,"Only untrusted local coordinate hints were found; use them as context, but do not treat them as a city centroid."
switzerland__zurich__05f9ec72,Switzerland,Zurich,"Zurich, Switzerland",ready_for_geocoding_with_untrusted_hints,high,1,FC Zürich,Letzigrund,"Letzigrund, Zurich, Switzerland","FC Zürich, Zurich, Switzerland",0,,,wikidata_club_coordinate_P625_review_needed,https://www.wikidata.org/wiki/Q72,only_untrusted_local_coordinate_hints,"Only untrusted local coordinate hints were found; use them as context, but do not treat them as a city centroid."
turkey__igdr__12d0f222,Turkey,Iğdır,"Iğdır, Turkey",ready_for_geocoding_with_untrusted_hints,high,1,Iğdır F.K.,Iğdır City Stadium,"Iğdır City Stadium, Iğdır, Turkey","Iğdır F.K., Iğdır, Turkey",0,,,wikidata_club_coordinate_P625_review_needed,https://www.wikidata.org/wiki/Q8003601,only_untrusted_local_coordinate_hints,"Only untrusted local coordinate hints were found; use them as context, but do not treat them as a city centroid."
