squad_entry_id,player_id,team,shirt_number,is_captain,squad_status,verified_at,official_roster_source_url,caps_pre_tournament,goals_pre_tournament,notes
se_wc2026_egy_b0b29f4c,p_egy_ahmed_zizo_a1a7d135,Egypt,25,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,63,5,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_egy_31c7cee0,p_egy_mohamed_alaa_bb97a03c,Egypt,26,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,0,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_egy_28c99160,p_egy_mahmoud_trezeguet_50e56a9a,Egypt,7,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,96,23,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_eng_de34ec74,p_eng_jordan_pickford_94fab51d,England,1,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,84,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_eng_2aa7b948,p_eng_ezri_konsa_f88a75d2,England,2,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,20,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_eng_2e832642,p_eng_nico_o_reilly_2dab2e0a,England,3,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,5,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_eng_79fa4cba,p_eng_declan_rice_0ff1a845,England,4,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,73,7,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_eng_feabbbb9,p_eng_john_stones_67de16d3,England,5,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,89,3,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_eng_347b46c0,p_eng_marc_guehi_fcc38a3b,England,6,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,29,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_eng_cf469a1e,p_eng_bukayo_saka_923ab09a,England,7,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,49,14,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_eng_9fc2bd0f,p_eng_elliot_anderson_bc282e95,England,8,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,9,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_eng_c848fa03,p_eng_harry_kane_f79407ae,England,9,True,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,114,79,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_eng_c5a0f27a,p_eng_jude_bellingham_2c8f4032,England,10,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,48,6,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_eng_100a7f7f,p_eng_marcus_rashford_ce290c86,England,11,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,72,18,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_eng_69353c32,p_eng_dean_henderson_3eb72332,England,13,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,5,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_eng_a2ebdfca,p_eng_jordan_henderson_5b089a51,England,14,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,90,3,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_eng_b3b58201,p_eng_dan_burn_d8767ec9,England,15,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,8,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_eng_6fb6726f,p_eng_kobbie_mainoo_b235baec,England,16,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,14,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_eng_e7742032,p_eng_morgan_rogers_a63d7ee3,England,17,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,15,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_eng_b7e640a0,p_eng_anthony_gordon_8d09374d,England,18,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,19,3,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_eng_8a85c044,p_eng_ollie_watkins_912d0ae6,England,19,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,22,7,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_eng_c8102cdb,p_eng_noni_madueke_d8b245bd,England,20,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,11,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_eng_75e7a916,p_eng_eberechi_eze_f9407929,England,21,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,17,3,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_eng_d0545452,p_eng_ivan_toney_43d4768b,England,22,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,8,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_eng_668a98b4,p_eng_james_trafford_92c6e207,England,23,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_eng_734e663e,p_eng_reece_james_10c551ad,England,24,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,24,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_eng_08c25bf3,p_eng_djed_spence_fb1412e0,England,25,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,6,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_eng_4e846869,p_eng_jarell_quansah_4880d329,England,26,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,3,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_fra_83e9bd9d,p_fra_brice_samba_0edb2cc4,France,1,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,4,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_fra_2f79e0c5,p_fra_malo_gusto_a29e99b8,France,2,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,11,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_fra_91d552ff,p_fra_lucas_digne_c29d72a4,France,3,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,58,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_fra_85b4fb41,p_fra_dayot_upamecano_a225089e,France,4,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,38,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_fra_3517d2dc,p_fra_jules_kounde_38ff4e1e,France,5,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,48,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_fra_ec216f90,p_fra_manu_kone_f214de7a,France,6,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,14,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_fra_2de5ba2a,p_fra_ousmane_dembele_7af030a3,France,7,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,59,7,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_fra_abf6ac27,p_fra_aurelien_tchouameni_2623c307,France,8,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,46,3,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_fra_1aa33eae,p_fra_marcus_thuram_e731d664,France,9,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,34,3,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_fra_9054a48e,p_fra_kylian_mbappe_5c8aecad,France,10,True,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,98,56,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_fra_2d5a0a88,p_fra_michael_olise_1b6b5e45,France,11,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,17,7,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_fra_3367d206,p_fra_bradley_barcola_9ed4efd7,France,12,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,20,3,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_fra_4a1207fd,p_fra_n_golo_kante_d7ef4b21,France,13,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,69,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_fra_9e1369e1,p_fra_adrien_rabiot_94aef8b8,France,14,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,59,7,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_fra_4b6469c9,p_fra_ibrahima_konate_0aff16dd,France,15,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,28,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_fra_c5ae8714,p_fra_mike_maignan_07745398,France,16,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,40,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_fra_05d1e442,p_fra_william_saliba_9577886c,France,17,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,32,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_fra_9912da43,p_fra_warren_zaire_emery_36ebe310,France,18,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,11,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_fra_eff94ad6,p_fra_theo_hernandez_9466bda3,France,19,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,44,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_fra_0bc6e0ec,p_fra_desire_doue_a41bc652,France,20,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,7,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_fra_061ca2ea,p_fra_lucas_hernandez_0590c7c2,France,21,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,42,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_fra_268498be,p_fra_jean_philippe_mateta_8de3288c,France,22,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,4,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_fra_db5d2f45,p_fra_robin_risser_b7c52484,France,23,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,0,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_fra_19015ef7,p_fra_rayan_cherki_8222a77c,France,24,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,7,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_fra_f19f965b,p_fra_maghnes_akliouche_4775cb14,France,25,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,9,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_fra_e4edf3cb,p_fra_maxence_lacroix_af3dd6a0,France,26,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,4,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ger_e042369f,p_ger_manuel_neuer_2b002102,Germany,1,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,124,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ger_c0ec81eb,p_ger_antonio_rudiger_af855b19,Germany,2,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,82,3,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ger_79b1421d,p_ger_waldemar_anton_5a410767,Germany,3,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,13,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ger_96b3c852,p_ger_jonathan_tah_1c697711,Germany,4,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,47,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ger_88076f7d,p_ger_aleksandar_pavlovic_a9a7a401,Germany,5,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,11,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ger_17cfd61a,p_ger_joshua_kimmich_07cb499d,Germany,6,True,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,110,10,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ger_f3b3b9a1,p_ger_kai_havertz_f326f9e3,Germany,7,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,58,22,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ger_4fad400d,p_ger_leon_goretzka_eb848a66,Germany,8,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,70,15,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ger_6e4dfb83,p_ger_jamie_leweling_39be0dc9,Germany,9,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,5,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ger_f94d31fd,p_ger_jamal_musiala_2c7634e0,Germany,10,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,42,9,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ger_d027e253,p_ger_nick_woltemade_2fd28776,Germany,11,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,11,4,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ger_cc417fb4,p_ger_oliver_baumann_cf56c765,Germany,12,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,13,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ger_569657f1,p_ger_maximilian_beier_b5e59d4d,Germany,14,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,9,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ger_51a6e4f5,p_ger_nico_schlotterbeck_89a5b22b,Germany,15,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,27,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ger_763cdf95,p_ger_angelo_stiller_76abfc21,Germany,16,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,8,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ger_c710b1b4,p_ger_florian_wirtz_f76adfaf,Germany,17,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,41,11,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ger_755d067c,p_ger_nathaniel_brown_5c421f53,Germany,18,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,5,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ger_e6e32ce4,p_ger_leroy_sane_ae060795,Germany,19,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,76,17,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ger_a3c67a62,p_ger_alexander_nubel_f6a121cf,Germany,21,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,3,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ger_f681936b,p_ger_david_raum_c3413a00,Germany,22,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,37,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ger_0f045886,p_ger_felix_nmecha_c2161753,Germany,23,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,8,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ger_e4139682,p_ger_malick_thiaw_532cd092,Germany,24,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,5,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ger_55b542a6,p_ger_deniz_undav_e68250a7,Germany,26,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,9,6,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ger_37581c7d,p_ger_pascal_gross_1e084b77,Germany,13,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,18,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_gha_4b435254,p_gha_lawrence_ati_zigi_050bf0e0,Ghana,1,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,29,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_gha_19df143c,p_gha_alidu_seidu_bc358fed,Ghana,2,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,24,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_gha_ee7ea630,p_gha_caleb_yirenkyi_6e914fa8,Ghana,3,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,11,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_gha_a1b1a15f,p_gha_jonas_adjetey_bec8dfa5,Ghana,4,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,10,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_gha_17681c92,p_gha_thomas_partey_36a320fc,Ghana,5,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,57,15,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_gha_e665473f,p_gha_abdul_mumin_17e610bc,Ghana,6,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,5,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_gha_557db24a,p_gha_kwasi_sibo_5217bbfe,Ghana,8,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,8,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_gha_968dfca8,p_gha_jordan_ayew_fe021acd,Ghana,9,True,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,120,34,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_gha_ec0aa63b,p_gha_brandon_thomas_asante_a966ba92,Ghana,10,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,8,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_gha_08ab59a7,p_gha_antoine_semenyo_22e4e850,Ghana,11,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,34,3,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_gha_96cf3887,p_gha_joseph_anang_0dbb73df,Ghana,12,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_gha_d1518100,p_gha_christopher_bonsu_baah_6f0ce58c,Ghana,13,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,9,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_gha_c6b43a6a,p_gha_gideon_mensah_65d119e6,Ghana,14,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,40,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_gha_451a4522,p_gha_elisha_owusu_142f6789,Ghana,15,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,20,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_gha_bf2255ac,p_gha_benjamin_asare_6451594e,Ghana,16,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,11,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_gha_fb2a641c,p_gha_jerome_opoku_75d9830b,Ghana,18,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,11,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_gha_0ab238cc,p_gha_inaki_williams_67f9e88d,Ghana,19,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,26,2,confirmed on FIFA final squad list via Wikipedia squads page
